500	Time (ms)	Amplitude	Rise (ms)	Decay (ms)	Area	Baseline	Noise	Group	Channel	10-90Rise	HalfWidth	Rise50	Peak Dir	Burst#	BurstE#	10-90Slope	Rel Time	
420	46779.00	16.745	2.55	2.45	57.78	-3.12	-0.311	0	0	2.41	2.12	0.25	-1	0	0	-5.55	302.20	
421	47025.45	43.732	1.35	5.45	211.82	-4.143	0.331	0	0	1	5.1	0.95	-1	0	0	-34.98	548.65	
422	47103.15	29.636	1.55	3.65	96.4	-0.451	-0.903	0	0	1.41	3.71	1	-1	0	0	-16.82	11.95	
423	47222.80	20.808	4.05	1.55	56.9	-13.705	-0.1	0	0	2.62	2.29	1.65	-1	0	0	-6.35	131.60	
424	47234.00	19.865	3.65	0.15	51.53	-3.371	-0.1	0	0	3.54	0.51	0.45	-1	0	0	-4.48	142.80	
425	47386.50	12.34	2.05	2.65	34.92	-1.455	1.936	0	0	1.69	1.17	1	-1	0	0	-5.83	295.30	
426	47475.60	13.604	1.35	2	27.41	-0.893	-1.565	0	0	1.28	1.11	1	-1	0	0	-8.47	384.40	
427	47582.25	15.741	1.35	2.35	39.13	-1.986	-2.328	0	0	1.2	3.24	1.05	-1	0	0	-10.51	491.05	
428	47866.05	33.198	4.6	5.25	202.95	-1.605	-0.03	0	0	4.41	6.65	3.6	-1	0	0	-6.03	160.45	
429	48036.35	17.788	4.6	1.9	75.34	-0.823	0.652	0	0	4.06	4.13	4.05	-1	0	0	-3.51	330.75	
430	48044.70	22.002	1.75	9.9	196.98	1.605	0.652	0	0	1.36	10.16	0.65	-1	0	0	-12.95	339.10	
431	48049.90	17.918	2.25	2.45	55.46	-6.642	0.652	0	0	2.13	2.18	1.45	-1	0	0	-6.73	344.30	
432	48227.10	22.002	1.65	2	53.79	-3.963	-2.057	0	0	1.5	1.93	1.35	-1	0	0	-11.75	521.50	
433	48214.55	13.103	1.75	2.6	31.6	-1.224	2.167	0	0	1.65	0.74	0.15	-1	0	0	-6.36	508.95	
434	48371.60	36.93	2.7	5.15	183.06	0.933	-1.415	0	0	2.17	4.48	1.75	-1	0	0	-13.62	51.60	
435	48447.25	41.084	2.25	4.6	201	-1.344	0.271	0	0	1.99	4.8	1.8	-1	0	0	-16.49	127.25	
436	48612.60	13.685	1.4	2.45	34.37	-7.825	3.271	0	0	1.32	1.99	0.85	-1	0	0	-8.32	292.60	
437	48699.40	19.042	3.05	0.8	50.3	-3.963	-4.224	0	0	2.85	2.8	2.55	-1	0	0	-5.34	379.40	
438	49004.20	29.065	1.6	4.75	124.72	-1.756	-0.341	0	0	1.47	4.73	1.1	-1	0	0	-15.83	69.80	
439	49108.90	13.273	3.15	3.7	52.22	-3.281	0.482	0	0	3.03	0.3	0.2	-1	0	0	-3.5	174.50	
440	49257.35	17.537	2	3.4	56.16	-0.752	-2.297	0	0	1.87	1.7	1.15	-1	0	0	-7.49	322.95	
441	49524.15	17.999	1.9	2.2	39.65	-1.565	0.702	0	0	1.36	1.06	0.75	-1	0	0	-10.61	589.75	
442	49710.35	14.497	2.25	2.8	47.64	-4.003	-0.803	0	0	2.16	3.11	2	-1	0	0	-5.37	161.55	
443	49572.05	12.26	1.1	1.1	17.49	-3.431	-1.485	0	0	0.97	0.41	0.2	-1	0	0	-10.07	23.25	
444	49865.45	32.436	1.6	5.9	154.41	-0.15	-2.719	0	0	1.39	4.74	1.2	-1	0	0	-18.6	316.65	
445	49921.30	29.958	3.05	2.7	112.52	-2.107	1.505	0	0	2.82	4.2	2	-1	0	0	-8.51	372.50	
446	50011.65	13.464	3.4	2.85	55.44	-11.588	-0.201	0	0	3.26	3.13	1.85	-1	0	0	-3.3	462.85	
447	50582.30	20.577	4.5	3.95	112.89	3.15	-3.832	0	0	4.38	6.72	3.9	-1	0	0	-3.76	419.10	
448	50711.35	17.467	2.4	0.6	31.25	-0.231	0.11	0	0	2.28	2.19	1.65	-1	0	0	-6.13	548.15	
449	50762.50	23.587	2.45	5.45	122.13	-2.739	-2.94	0	0	2.34	5.77	1.2	-1	0	0	-8.05	599.30	
450	50774.10	28.362	1.55	2.85	88.15	-4.324	-2.94	0	0	1.39	2.91	1.45	-1	0	0	-16.32	610.90	
451	50859.00	76.088	1.3	5.45	352.31	-1.675	-2.047	0	0	0.83	5.3	0.95	-1	0	0	-73.14	94.20	
452	50920.95	18.681	2.15	1.9	40.6	-3.531	0.522	0	0	2.02	0.71	0.35	-1	0	0	-7.41	156.15	
453	50987.75	10.103	2.55	1.35	22.03	-4.404	-0.472	0	0	2.36	0.64	0.4	-1	0	0	-3.42	222.95	
454	51584.15	33.539	1.5	3.6	103.7	1.164	-0.371	0	0	1.22	2.75	1.1	-1	0	0	-22.08	204.95	
455	51751.80	16.393	0.65	3.45	42.87	-0.863	-0.813	0	0	0.56	2.33	0.35	-1	0	0	-23.34	372.60	
456	51817.75	31.503	2.15	4.25	137.11	0.181	-1.254	0	0	2.02	4.6	1.8	-1	0	0	-12.49	438.55	
457	51837.30	29.536	1.65	5.9	149.75	1.063	0.04	0	0	1.53	5.52	1.3	-1	0	0	-15.46	458.10	
458	52052.65	17.367	2.55	4.55	73.95	-2.187	-2.398	0	0	2.46	4.24	1	-1	0	0	-5.65	59.05	
459	52145.30	45.97	1.55	5.45	224.72	0.502	-2.689	0	0	1.17	5.9	1.1	-1	0	0	-31.5	151.70	
460	52381.30	31.964	1.45	3.7	103.73	-0.181	2.368	0	0	1.16	3.75	1	-1	0	0	-21.99	387.70	
461	52497.15	13.444	1.95	1.15	27.24	0.421	2.428	0	0	1.86	1.21	0.15	-1	0	0	-5.79	503.55	
462	52595.75	14.708	2.65	1.1	33.96	-2.348	-2.629	0	0	2.4	0.4	0.2	-1	0	0	-4.9	602.15	
463	52996.85	24.791	1.7	3.25	85.7	-0.341	-1.455	0	0	1.53	4.06	1.2	-1	0	0	-12.99	388.85	
464	53032.70	32.757	3.85	6.9	207.42	4.735	-0.1	0	0	3.06	5.87	2.05	-1	0	0	-8.56	424.70	
465	53281.40	29.827	1.85	3.35	100.09	-0.331	2.408	0	0	1.52	3.19	1.15	-1	0	0	-15.7	59.00	
466	53552.80	16.092	2.65	1.7	46.18	3.812	2.187	0	0	2.53	1.04	0.15	-1	0	0	-5.08	330.40	
467	53467.15	14.497	1.85	1.3	26.34	2.96	-1.013	0	0	1.71	1.89	0.65	-1	0	0	-6.77	244.75	
468	53872.50	23.045	2.1	2.75	56.51	3.431	1.344	0	0	1.28	2.25	0.85	-1	0	0	-14.37	35.70	
469	53894.85	10.956	1.05	1.05	14.39	0.532	1.675	0	0	0.94	1.1	0.15	-1	0	0	-9.3	58.05	
470	53954.75	37.753	1.4	4.1	130.2	0.803	-0.903	0	0	1.11	3.65	1.05	-1	0	0	-27.21	117.95	
471	54191.10	17.597	4	3.75	73.28	1.525	-1.354	0	0	3.85	0.4	0.3	-1	0	0	-3.66	354.30	
472	54278.50	22.664	2	2.3	63.96	0.602	-0.732	0	0	1.83	2.83	1.65	-1	0	0	-9.9	441.70	
473	54431.45	17.336	3.75	2.7	75.09	0.592	-1.013	0	0	3.51	3.52	2.4	-1	0	0	-3.95	594.65	
474	54443.05	29.677	1.65	8.05	220.53	-2.97	1.154	0	0	1.45	7.88	1.35	-1	0	0	-16.4	606.25	
475	54446.65	18.179	2.15	2.3	60.03	-15.561	1.154	0	0	2.06	1.54	0.45	-1	0	0	-7.05	609.85	
476	54467.40	26.867	2.2	4	107.78	-0.973	0.411	0	0	1.78	3.81	1.6	-1	0	0	-12.08	16.20	
477	54769.70	20.206	3.55	5.35	114.61	-0.421	-0.572	0	0	3.38	5.7	2.6	-1	0	0	-4.78	318.50	
478	54893.75	29.125	2.25	4.25	123.49	-0.291	-0.14	0	0	1.94	4.56	1.75	-1	0	0	-12.03	442.55	
479	55118.00	79.539	2	3.85	271.37	3.662	0.692	0	0	0.56	3.89	0.95	-1	0	0	-113.68	52.40	
480	55431.55	13.654	2.05	2.1	32.39	0.542	0.983	0	0	1.9	0.75	0.65	-1	0	0	-5.76	365.95	
481	55504.30	30.218	2.45	5.4	152.02	1.214	-0.833	0	0	2.25	5.37	1.5	-1	0	0	-10.75	438.70	
482	55571.60	19.945	2.4	4.6	92.79	1.134	4.384	0	0	1.94	3.42	1.25	-1	0	0	-8.22	506.00	
483	55625.75	12.31	0.8	2.7	30.13	1.304	-0.612	0	0	0.7	2.02	0.45	-1	0	0	-14.1	560.15	
484	55652.15	23.777	2.45	2.85	77.53	0.301	0.371	0	0	2.03	2.99	1.8	-1	0	0	-9.36	586.55	
485	55792.85	21.209	4.15	4.95	104.43	0.221	0.311	0	0	3.81	2.67	1.15	-1	0	0	-4.45	112.85	
486	55888.25	36.108	3.05	5.75	207.32	0.803	-2.227	0	0	2.59	7.04	1.95	-1	0	0	-11.15	208.25	
487	55946.45	39.438	1.2	5.15	166.39	-1.254	0.883	0	0	1.01	4.24	0.8	-1	0	0	-31.24	266.45	
488	56151.10	16.825	3.3	2.7	63.59	0.361	0.712	0	0	3.12	2.74	1.3	-1	0	0	-4.32	471.10	
489	56320.00	39.89	1.4	4.3	154.54	-0.401	1.465	0	0	1.1	4	1	-1	0	0	-29.08	25.60	
490	56339.95	25.874	1.5	3.75	94.38	-4.324	-1.124	0	0	1.37	4.27	1.15	-1	0	0	-15.16	45.55	
491	56484.90	18.711	1.85	5.3	87.92	1.234	-0.12	0	0	1.71	2.09	0.95	-1	0	0	-8.74	190.50	
492	56513.45	48.006	1.2	4.4	181.55	-0.893	0.973	0	0	0.67	3.83	0.95	-1	0	0	-57.33	219.05	
493	56371.25	10.213	0.7	1.45	15.18	-1.204	0.732	0	0	0.63	0.66	0.15	-1	0	0	-12.87	76.85	
494	56534.05	15.651	3.1	2.95	56.39	-3.1	-3.01	0	0	2.98	1.41	0.4	-1	0	0	-4.2	239.65	
495	56606.05	15.581	1.15	4.05	51.42	-1.224	-0.07	0	0	1.08	1.24	0.15	-1	0	0	-11.51	311.65	
496	56720.10	123.442	2.3	6.3	661.9	0.13	1.956	0	0	1.04	6.08	1.2	-1	0	0	-95.06	425.70	
497	56804.35	14.487	1.1	1.8	26.27	-2.749	-1.946	0	0	0.99	0.8	0.7	-1	0	0	-11.68	509.95	
498	57236.80	48.819	1.15	4.8	190.05	0.161	-3.873	0	0	0.98	4.07	0.8	-1	0	0	-39.87	328.00	
499	57298.85	21.48	1.95	3.85	87.08	-0.783	0.973	0	0	1.8	2.58	1.65	-1	0	0	-9.56	390.05	
500	57332.65	18.791	2.5	2.8	67.51	-3.16	0.823	0	0	2.1	3.89	1.5	-1	0	0	-7.17	423.85	
