1.25	-3.125	-5.625	-10.625	-16.25	-18.125	-22.5	-21.25	-33.125	-33.125	-34.375	-31.875	-34.375	-26.25	-29.375	-24.375	-30	-33.125
1.875	-4.375	-5.625	-7.5	-16.25	-16.875	-21.875	-25	-33.75	-30.625	-30.625	-32.5	-31.875	-25.625	-31.25	-24.375	-31.25	-30.625
-1.25	-2.5	-3.75	-8.75	-18.125	-16.25	-23.75	-22.5	-33.75	-30.625	-30.625	-26.25	-30	-27.5	-32.5	-25	-30.625	-30.625
-1.25	-0.625	-1.875	-10	-10	-13.125	-18.75	-21.25	-30	-28.75	-30	-20	-25.625	-24.375	-23.125	-20	-26.25	-26.25
-114.375	-112.5	-118.125	-120	-123.75	-123.75	-128.125	-139.375	-137.5	-136.875	-138.75	-137.5	-132.5	-132.5	-124.375	-121.25	-121.875	-120.625
-238.75	-241.875	-248.75	-248.125	-259.375	-254.375	-257.5	-268.125	-270	-267.5	-264.375	-270.625	-262.5	-261.875	-255.625	-251.875	-250.625	-249.375
-243.75	-251.875	-260	-258.125	-270.625	-268.75	-264.375	-276.25	-281.875	-279.375	-275.625	-280.625	-274.375	-271.25	-271.25	-265.625	-266.25	-261.25
-226.25	-232.5	-237.5	-240.625	-247.5	-246.875	-245.625	-254.375	-258.125	-256.875	-260	-260	-255.625	-253.75	-255	-249.375	-250.625	-243.125
-217.5	-220	-229.375	-228.75	-238.125	-236.875	-236.875	-243.125	-246.875	-241.875	-247.5	-249.375	-243.125	-244.375	-243.125	-240.625	-237.5	-234.375
-208.75	-208.75	-221.25	-220	-233.75	-229.375	-231.25	-235	-244.375	-235	-240	-239.375	-234.375	-236.25	-233.125	-231.25	-228.75	-224.375
-198.125	-198.125	-208.125	-210	-223.75	-221.875	-220	-225.625	-231.25	-228.125	-231.875	-232.5	-231.875	-231.25	-225.625	-222.5	-221.25	-215.625
-190	-193.75	-198.125	-203.125	-216.25	-211.875	-212.5	-218.125	-221.875	-218.75	-221.25	-224.375	-223.75	-219.375	-218.125	-215.625	-213.125	-210.625
-184.375	-187.5	-190	-197.5	-208.75	-205	-209.375	-210.625	-215.625	-215	-219.375	-214.375	-212.5	-210.625	-213.125	-210	-208.125	-200.625
-183.125	-178.75	-183.75	-193.125	-203.75	-205	-200	-201.875	-208.75	-207.5	-215	-205.625	-204.375	-203.125	-209.375	-199.375	-199.375	-196.25
-175.625	-169.375	-181.875	-188.125	-195.625	-196.25	-192.5	-196.875	-200	-199.375	-203.75	-201.25	-196.25	-196.875	-200	-190.625	-193.75	-193.75
-163.125	-168.125	-176.875	-179.375	-187.5	-190	-185.625	-189.375	-196.875	-194.375	-198.75	-193.125	-190	-190.625	-191.875	-190	-191.25	-184.375
-158.125	-160.625	-164.375	-170	-181.25	-181.875	-174.375	-185.625	-189.375	-190	-196.25	-186.25	-184.375	-185	-183.75	-185	-187.5	-180
-156.875	-153.75	-156.875	-166.875	-181.875	-175.625	-165.625	-181.25	-183.125	-183.125	-189.375	-178.75	-183.125	-176.875	-178.75	-176.25	-179.375	-178.125
-150	-150	-155	-158.125	-176.875	-169.375	-167.5	-177.5	-177.5	-180	-180.625	-174.375	-176.25	-173.125	-176.875	-173.125	-171.875	-174.375
-145.625	-148.75	-153.125	-154.375	-170.625	-165.625	-165	-170	-171.875	-174.375	-177.5	-172.5	-170.625	-170	-171.875	-169.375	-168.125	-168.75
-140	-141.25	-147.5	-150.625	-164.375	-160.625	-163.75	-161.25	-166.25	-168.125	-176.25	-166.25	-170	-163.75	-164.375	-164.375	-165.625	-160.625
-134.375	-136.25	-140.625	-140.625	-156.25	-155.625	-156.875	-156.25	-166.875	-160.625	-171.25	-157.5	-165.625	-158.125	-161.25	-159.375	-161.875	-156.25
-129.375	-130.625	-135.625	-140	-150	-149.375	-150	-156.875	-160.625	-157.5	-163.125	-154.375	-158.125	-157.5	-156.875	-152.5	-151.875	-153.75
-125.625	-122.5	-132.5	-140	-149.375	-142.5	-146.25	-151.875	-153.125	-155.625	-158.75	-153.125	-153.125	-156.25	-151.875	-150	-147.5	-151.875
-120	-116.875	-128.75	-135.625	-147.5	-141.25	-143.125	-146.875	-151.875	-147.5	-153.75	-150	-150	-150	-150	-143.125	-148.125	-146.25
-116.25	-116.25	-125	-126.875	-145.625	-140.625	-139.375	-143.75	-146.875	-142.5	-151.25	-148.75	-146.875	-143.125	-146.875	-140	-145.625	-143.125
-114.375	-114.375	-116.875	-123.75	-140.625	-136.25	-132.5	-140	-140	-140.625	-146.875	-145	-143.125	-140	-141.875	-135.625	-140.625	-140
-110	-110	-115.625	-121.875	-134.375	-128.75	-130	-135	-137.5	-137.5	-144.375	-143.125	-140	-139.375	-135.625	-131.875	-135.625	-136.25
-110	-113.125	-111.875	-118.75	-132.5	-126.875	-125.625	-128.75	-136.875	-132.5	-140.625	-136.875	-136.25	-137.5	-135.625	-131.875	-132.5	-136.875
-103.75	-107.5	-110	-115.625	-131.25	-125	-125	-125.625	-131.875	-135.625	-138.125	-129.375	-130.625	-131.25	-131.875	-133.125	-129.375	-133.75
-100.625	-99.375	-106.875	-110	-125.625	-119.375	-121.25	-123.125	-130	-130.625	-134.375	-128.125	-127.5	-125.625	-130.625	-130	-125.625	-131.875
-97.5	-96.25	-98.125	-103.125	-122.5	-111.25	-117.5	-121.875	-127.5	-126.25	-133.75	-130	-123.125	-123.75	-125.625	-121.875	-123.125	-126.25
-100.625	-94.375	-93.125	-103.75	-119.375	-108.125	-116.875	-118.75	-125.625	-123.75	-131.875	-123.125	-119.375	-123.75	-123.75	-120	-125	-122.5
-99.375	-95	-96.875	-103.75	-115.625	-105	-113.75	-117.5	-123.125	-123.125	-126.25	-118.125	-115	-118.125	-120.625	-116.875	-120.625	-120
-91.25	-90.625	-96.875	-100.625	-111.25	-102.5	-110	-110.625	-119.375	-122.5	-121.875	-116.25	-120	-114.375	-120	-110.625	-120	-116.875
-88.75	-90	-97.5	-96.25	-110	-104.375	-106.25	-103.75	-119.375	-115.625	-117.5	-110	-117.5	-113.75	-116.875	-107.5	-120	-115.625
-83.125	-85	-95.625	-91.25	-110.625	-107.5	-101.25	-103.125	-115	-111.875	-116.875	-110	-111.875	-110.625	-116.25	-109.375	-119.375	-115.625
-80.625	-82.5	-91.875	-93.125	-106.25	-104.375	-100.625	-101.875	-110.625	-110	-113.75	-111.25	-109.375	-110	-115	-110	-113.125	-113.75
-81.875	-83.125	-88.125	-95.625	-105	-98.75	-100.625	-101.25	-106.875	-108.125	-110	-108.125	-104.375	-108.125	-108.125	-103.75	-108.125	-110
-80	-81.25	-81.25	-90	-101.875	-90.625	-98.75	-100	-108.125	-106.875	-108.75	-104.375	-105.625	-108.75	-107.5	-101.25	-104.375	-108.75
-74.375	-79.375	-80.625	-87.5	-98.125	-91.875	-94.375	-96.25	-103.125	-103.75	-108.125	-101.875	-106.875	-103.125	-108.75	-100	-106.875	-103.125
-76.875	-72.5	-80.625	-85.625	-96.25	-90	-94.375	-91.875	-101.25	-100	-110	-95.625	-100	-101.25	-106.25	-98.125	-107.5	-105
-75.625	-72.5	-80.625	-81.25	-95.625	-90	-90	-93.125	-99.375	-95.625	-105.625	-96.875	-98.75	-102.5	-102.5	-96.875	-105.625	-105.625
-71.25	-73.125	-79.375	-81.875	-94.375	-89.375	-86.25	-93.75	-96.25	-97.5	-102.5	-100	-100	-100	-97.5	-94.375	-100.625	-100
-69.375	-73.125	-71.875	-81.875	-90.625	-86.25	-85.625	-90	-95	-93.125	-103.125	-94.375	-97.5	-98.125	-98.125	-91.875	-100	-98.125
-66.25	-68.75	-66.875	-76.875	-85.625	-85.625	-83.125	-86.25	-96.25	-91.25	-104.375	-92.5	-96.875	-95	-99.375	-94.375	-95.625	-98.75
-64.375	-66.25	-65.625	-73.125	-82.5	-80.625	-81.25	-84.375	-93.75	-90	-100.625	-91.875	-91.25	-90	-95.625	-93.75	-91.875	-95
-62.5	-67.5	-66.875	-70.625	-85	-77.5	-78.125	-85.625	-96.25	-92.5	-95.625	-91.875	-88.125	-91.25	-91.875	-90.625	-94.375	-91.875
-58.75	-66.875	-66.875	-70.625	-84.375	-74.375	-80.625	-85.625	-93.125	-92.5	-90	-89.375	-87.5	-90.625	-91.25	-86.25	-87.5	-90
-51.875	-64.375	-60	-67.5	-80.625	-74.375	-79.375	-84.375	-90	-86.25	-90	-88.125	-85.625	-90.625	-88.75	-82.5	-84.375	-89.375
-52.5	-58.125	-60	-66.25	-78.125	-75	-74.375	-80.625	-90.625	-85.625	-88.75	-84.375	-84.375	-89.375	-85.625	-79.375	-88.125	-91.25
-50	-56.25	-60.625	-63.75	-76.25	-70.625	-70	-75.625	-88.75	-88.125	-85	-79.375	-81.875	-86.25	-86.25	-81.25	-85	-87.5
-51.875	-55.625	-55.625	-63.75	-75.625	-70.625	-70.625	-78.125	-83.125	-85	-87.5	-82.5	-80.625	-83.75	-82.5	-84.375	-81.875	-83.125
-52.5	-51.25	-51.25	-63.125	-76.25	-72.5	-71.875	-75.625	-83.75	-83.125	-86.875	-82.5	-80.625	-81.25	-84.375	-82.5	-83.75	-83.125
-50	-50.625	-50.625	-61.875	-76.25	-71.25	-71.875	-74.375	-85.625	-81.875	-83.75	-76.875	-81.875	-81.875	-83.75	-78.125	-83.125	-81.875
-46.25	-49.375	-56.875	-58.125	-75.625	-68.75	-70.625	-74.375	-84.375	-76.875	-81.25	-72.5	-81.25	-78.125	-78.125	-78.125	-81.25	-80.625
-41.875	-51.25	-51.875	-59.375	-71.25	-65.625	-70	-75.625	-83.125	-75.625	-80	-76.25	-80	-73.75	-78.75	-73.75	-76.875	-78.75
-45	-48.75	-51.875	-60	-65.625	-66.875	-69.375	-73.125	-77.5	-75.625	-76.25	-76.875	-75	-77.5	-79.375	-73.125	-76.25	-77.5
-45	-43.75	-51.25	-53.75	-65.625	-63.125	-66.25	-70	-76.875	-74.375	-78.75	-74.375	-71.875	-75.625	-80	-76.875	-76.875	-77.5
-46.875	-40	-49.375	-51.25	-67.5	-60.625	-63.75	-66.875	-79.375	-72.5	-76.875	-70	-77.5	-73.125	-75.625	-73.125	-77.5	-78.75
-50	-40	-49.375	-51.25	-65.625	-61.875	-63.125	-66.25	-81.875	-70	-75.625	-66.25	-75	-74.375	-72.5	-71.25	-79.375	-83.125
-47.5	-41.875	-50	-51.875	-62.5	-63.75	-60.625	-61.875	-78.75	-66.875	-77.5	-66.875	-72.5	-70.625	-75.625	-68.75	-78.125	-77.5
-43.125	-42.5	-44.375	-53.125	-61.875	-63.75	-60.625	-61.875	-70	-68.125	-75.625	-71.25	-70.625	-70.625	-75	-66.25	-75.625	-72.5
-38.75	-43.125	-43.75	-50.625	-61.25	-61.875	-63.125	-63.75	-70	-68.125	-75	-70	-70.625	-73.75	-73.125	-66.25	-72.5	-74.375
-40	-43.125	-43.125	-49.375	-56.875	-55	-58.125	-59.375	-70	-68.75	-75	-65	-67.5	-75	-73.125	-65.625	-68.75	-70
-38.125	-42.5	-43.125	-50.625	-58.75	-56.25	-55.625	-58.75	-66.875	-66.875	-71.875	-67.5	-65	-70	-70.625	-63.75	-69.375	-70
-35	-44.375	-43.75	-50.625	-56.25	-58.75	-60.625	-61.875	-65	-67.5	-70.625	-65.625	-65.625	-69.375	-70	-67.5	-69.375	-65.625
-36.875	-41.25	-43.75	-47.5	-60	-56.25	-58.125	-63.75	-66.875	-62.5	-70.625	-65.625	-68.125	-70	-64.375	-67.5	-71.25	-64.375
-34.375	-35	-42.5	-47.5	-60	-55	-55.625	-58.125	-65.625	-62.5	-73.75	-65.625	-66.25	-69.375	-64.375	-65.625	-69.375	-71.25
-33.75	-33.125	-38.125	-46.25	-59.375	-53.125	-54.375	-55.625	-65	-61.875	-73.125	-63.75	-65.625	-67.5	-68.125	-60.625	-69.375	-70
-33.125	-35.625	-39.375	-43.125	-56.875	-50	-53.125	-57.5	-63.75	-66.25	-68.125	-61.875	-64.375	-61.25	-66.25	-57.5	-67.5	-65.625
-35.625	-30	-40	-41.875	-53.75	-50	-53.125	-58.125	-61.25	-65.625	-65.625	-62.5	-65	-57.5	-64.375	-59.375	-65.625	-65
-33.125	-31.25	-37.5	-40.625	-50.625	-50	-50.625	-55	-60.625	-62.5	-61.875	-61.25	-61.875	-60	-63.125	-63.125	-63.125	-66.875
-31.875	-35	-37.5	-41.875	-49.375	-48.75	-48.75	-54.375	-60.625	-60.625	-65	-61.25	-61.875	-65.625	-62.5	-61.25	-65	-65
-35.625	-33.75	-36.875	-40	-51.875	-50	-50	-53.75	-60.625	-62.5	-69.375	-60	-60.625	-65	-63.125	-61.25	-63.75	-63.125
-33.125	-35.625	-33.125	-35	-50	-51.875	-50.625	-55	-60	-60.625	-66.875	-58.125	-60	-60	-63.125	-60.625	-61.25	-63.75
-26.875	-33.125	-35.625	-37.5	-47.5	-51.875	-50.625	-59.375	-61.875	-58.75	-63.125	-59.375	-61.875	-60	-61.875	-63.125	-61.875	-61.25
-24.375	-31.875	-36.25	-40.625	-49.375	-49.375	-51.875	-53.75	-62.5	-58.75	-63.125	-59.375	-61.875	-60.625	-62.5	-58.125	-63.75	-60
-26.25	-26.25	-32.5	-38.75	-48.75	-48.125	-47.5	-50	-60.625	-60	-64.375	-54.375	-63.125	-58.75	-62.5	-53.125	-66.875	-60
-27.5	-26.875	-34.375	-40	-49.375	-43.75	-41.875	-51.875	-56.25	-59.375	-65.625	-56.25	-64.375	-55	-60.625	-55.625	-63.75	-61.875
-28.75	-31.25	-33.125	-40	-49.375	-43.125	-43.75	-58.75	-56.25	-56.875	-62.5	-55	-63.75	-52.5	-59.375	-53.75	-57.5	-61.25
-29.375	-26.875	-33.75	-37.5	-46.25	-47.5	-48.75	-51.25	-58.125	-55.625	-60	-50	-62.5	-55.625	-60.625	-53.125	-57.5	-58.125
-28.125	-26.25	-32.5	-31.875	-43.125	-45	-48.125	-51.875	-58.75	-60	-64.375	-49.375	-60	-56.25	-60	-52.5	-58.75	-58.125
-21.875	-26.875	-30	-36.25	-44.375	-45	-44.375	-52.5	-54.375	-56.875	-60.625	-50	-59.375	-55	-58.75	-53.75	-59.375	-60
-22.5	-28.125	-30.625	-38.125	-40	-41.875	-43.125	-47.5	-51.25	-51.875	-58.75	-56.25	-58.75	-53.125	-55.625	-54.375	-57.5	-58.75
-23.75	-28.125	-30	-36.875	-41.25	-41.875	-45.625	-50	-53.125	-53.125	-61.875	-54.375	-58.125	-50	-57.5	-55	-57.5	-57.5
-22.5	-30.625	-28.75	-31.875	-41.875	-40	-45.625	-48.75	-56.25	-55.625	-61.25	-51.25	-55.625	-50	-58.75	-51.25	-60	-58.125
-25	-28.75	-26.875	-33.125	-46.25	-40	-42.5	-45.625	-52.5	-53.75	-60	-51.875	-53.75	-50.625	-57.5	-50	-60	-60
-23.125	-23.125	-26.875	-33.75	-43.125	-41.875	-41.25	-45.625	-55.625	-48.75	-57.5	-56.875	-53.125	-55	-56.875	-48.75	-61.25	-60
-22.5	-23.75	-28.125	-32.5	-40	-40	-39.375	-47.5	-55	-47.5	-56.25	-55	-54.375	-55	-51.25	-50	-56.25	-57.5
-22.5	-21.25	-25.625	-32.5	-38.125	-41.875	-40	-50	-56.25	-48.125	-56.875	-51.875	-55.625	-48.75	-52.5	-49.375	-57.5	-54.375
-20	-27.5	-23.75	-33.125	-37.5	-43.75	-40.625	-46.25	-51.25	-49.375	-55.625	-49.375	-58.125	-46.875	-53.125	-50	-56.25	-53.75
-18.75	-22.5	-25.625	-30.625	-36.875	-43.75	-40.625	-43.125	-49.375	-50.625	-55	-51.25	-54.375	-48.125	-51.875	-46.25	-55	-53.125
-20	-21.875	-25.625	-28.75	-36.875	-38.125	-36.875	-45.625	-55.625	-51.875	-56.875	-51.25	-56.875	-48.75	-50	-48.75	-56.875	-56.875
-25	-25.625	-27.5	-33.125	-35.625	-35	-36.875	-45.625	-50	-47.5	-55.625	-51.875	-56.875	-47.5	-50.625	-49.375	-57.5	-56.25
-23.125	-26.25	-29.375	-31.875	-38.75	-40	-39.375	-44.375	-50	-49.375	-50.625	-50	-55	-50	-48.75	-46.875	-56.25	-55.625
-16.875	-23.125	-28.75	-31.25	-37.5	-40.625	-39.375	-44.375	-52.5	-49.375	-51.875	-50	-58.75	-50	-47.5	-43.75	-55.625	-56.25
-18.75	-21.875	-26.25	-29.375	-34.375	-40.625	-38.125	-45.625	-50.625	-47.5	-54.375	-50	-58.75	-45.625	-48.125	-45	-56.25	-55
-20	-23.125	-25	-25.625	-36.25	-38.125	-40.625	-45	-49.375	-47.5	-51.875	-49.375	-55	-43.75	-53.125	-49.375	-55	-50
-16.875	-20.625	-22.5	-31.875	-36.875	-38.125	-41.875	-40.625	-46.875	-45.625	-51.875	-48.75	-54.375	-45.625	-54.375	-47.5	-55.625	-53.125
-15	-20	-21.875	-28.75	-33.75	-36.875	-36.875	-36.875	-44.375	-47.5	-51.875	-47.5	-54.375	-46.25	-50.625	-45.625	-55	-55.625
-16.875	-22.5	-25	-26.25	-34.375	-34.375	-38.125	-37.5	-48.125	-46.25	-48.75	-47.5	-50.625	-47.5	-46.875	-46.875	-51.25	-53.125
-19.375	-18.75	-23.75	-25.625	-36.25	-36.25	-35.625	-41.875	-50	-48.75	-51.25	-46.875	-48.75	-48.125	-49.375	-48.125	-51.25	-49.375
-19.375	-19.375	-21.25	-25.625	-35	-37.5	-35.625	-41.25	-47.5	-49.375	-52.5	-50	-48.75	-46.25	-51.875	-45	-55	-51.875
-18.125	-18.75	-23.125	-28.75	-33.125	-31.875	-40	-40	-45.625	-47.5	-50	-48.75	-50.625	-45	-53.125	-46.25	-54.375	-50.625
-16.875	-16.875	-23.75	-25.625	-31.25	-31.25	-43.125	-40	-47.5	-45.625	-50.625	-46.875	-51.875	-48.75	-51.25	-47.5	-52.5	-53.75
-15.625	-20	-20	-28.75	-32.5	-35.625	-39.375	-40.625	-50	-48.125	-51.875	-46.25	-54.375	-46.25	-50.625	-48.75	-50	-49.375
-14.375	-15	-23.125	-26.875	-34.375	-36.875	-38.75	-41.875	-49.375	-46.25	-50.625	-46.25	-49.375	-46.25	-46.875	-49.375	-50.625	-45.625
-13.75	-11.875	-21.25	-26.875	-37.5	-37.5	-34.375	-43.75	-48.125	-49.375	-55.625	-42.5	-46.875	-45	-46.25	-47.5	-50.625	-46.875
-13.125	-15	-18.75	-28.75	-36.25	-36.25	-34.375	-40.625	-46.875	-48.125	-56.25	-45	-50	-44.375	-49.375	-45	-50.625	-52.5
-11.875	-16.25	-21.25	-27.5	-35	-30	-36.25	-36.25	-45.625	-45.625	-54.375	-46.875	-46.25	-41.875	-50	-41.25	-51.875	-48.125
-15.625	-15.625	-22.5	-28.75	-36.25	-30	-36.25	-36.875	-45.625	-44.375	-50	-44.375	-46.25	-46.25	-49.375	-40.625	-49.375	-43.75
-20	-19.375	-20	-23.125	-31.875	-34.375	-32.5	-36.875	-46.875	-42.5	-46.875	-43.125	-45.625	-44.375	-45.625	-45	-49.375	-43.75
-18.75	-21.25	-22.5	-21.875	-30.625	-36.25	-28.75	-36.25	-50	-43.125	-49.375	-40.625	-46.875	-40.625	-48.125	-45.625	-49.375	-46.25
-16.25	-20.625	-25	-26.25	-29.375	-36.875	-31.25	-36.875	-45.625	-46.875	-50	-41.875	-48.125	-43.125	-51.25	-43.75	-46.25	-46.25
-15.625	-20.625	-24.375	-21.875	-31.25	-31.875	-37.5	-33.125	-45.625	-45	-47.5	-43.75	-50	-44.375	-50	-41.875	-45.625	-44.375
-18.125	-17.5	-21.25	-23.75	-32.5	-34.375	-34.375	-40	-47.5	-45.625	-45.625	-45.625	-46.875	-41.875	-48.125	-41.875	-46.875	-41.25
-15	-14.375	-20	-23.125	-31.875	-34.375	-33.125	-40.625	-41.875	-48.75	-48.125	-42.5	-46.875	-40.625	-49.375	-45.625	-48.75	-41.875
-15.625	-15	-20	-23.125	-33.125	-35	-31.25	-38.125	-40.625	-46.875	-46.875	-43.75	-46.25	-40	-45.625	-43.75	-50	-43.75
-16.875	-20.625	-20	-24.375	-28.75	-32.5	-28.75	-39.375	-45.625	-45.625	-48.125	-43.75	-45	-41.875	-48.75	-38.125	-50.625	-45
-18.125	-20	-16.875	-23.75	-33.125	-28.125	-30	-34.375	-46.875	-41.875	-48.125	-43.75	-43.125	-44.375	-50	-40	-50	-46.875
-14.375	-15	-19.375	-28.125	-36.25	-31.875	-30	-36.875	-46.875	-43.75	-50	-40.625	-41.25	-42.5	-43.75	-40.625	-47.5	-44.375
-13.75	-15.625	-19.375	-30	-34.375	-32.5	-30	-38.125	-43.75	-43.125	-48.75	-45.625	-45	-40.625	-43.125	-43.125	-47.5	-44.375
-13.125	-15	-20	-22.5	-30	-28.125	-33.75	-36.875	-40.625	-41.875	-47.5	-46.25	-49.375	-40	-44.375	-43.75	-45	-47.5
-14.375	-16.875	-18.75	-20.625	-30.625	-29.375	-33.75	-35	-38.125	-42.5	-50	-45	-45.625	-40.625	-45.625	-39.375	-44.375	-46.25
-13.75	-16.875	-18.75	-23.125	-26.875	-29.375	-34.375	-32.5	-43.125	-40	-48.125	-45.625	-43.125	-40.625	-49.375	-38.125	-45.625	-48.125
-12.5	-16.875	-20.625	-26.25	-30	-30	-31.875	-31.875	-45.625	-40	-47.5	-46.25	-41.25	-40	-45.625	-38.125	-46.25	-47.5
-15.625	-15.625	-21.875	-24.375	-31.875	-31.25	-30.625	-36.25	-44.375	-41.875	-46.875	-43.125	-42.5	-37.5	-41.875	-39.375	-49.375	-44.375
-14.375	-13.125	-17.5	-21.875	-27.5	-28.75	-30.625	-35	-44.375	-40.625	-43.125	-42.5	-44.375	-40	-42.5	-36.25	-49.375	-45
-11.875	-15.625	-16.875	-22.5	-31.25	-26.875	-33.75	-33.75	-45.625	-41.25	-46.25	-40	-38.75	-41.25	-40.625	-36.25	-47.5	-42.5
-14.375	-15	-17.5	-21.875	-35.625	-30.625	-30.625	-36.875	-48.125	-43.125	-46.25	-44.375	-40.625	-40	-41.25	-41.875	-45	-47.5
-11.25	-10.625	-15.625	-23.125	-33.125	-30.625	-32.5	-39.375	-41.875	-43.75	-45.625	-40.625	-42.5	-40	-46.25	-43.75	-47.5	-45
-11.875	-13.125	-18.125	-24.375	-30	-31.25	-35.625	-39.375	-38.75	-39.375	-48.125	-40.625	-46.25	-40	-48.125	-38.75	-43.125	-40.625
-11.25	-16.25	-19.375	-24.375	-26.875	-30.625	-31.875	-38.125	-39.375	-38.125	-46.875	-40.625	-41.25	-40.625	-45	-36.25	-44.375	-43.125
-10	-13.125	-11.25	-23.125	-24.375	-30	-30	-38.125	-43.125	-40	-48.75	-37.5	-42.5	-40.625	-41.875	-31.875	-46.25	-46.875
-10.625	-10.625	-13.75	-25.625	-25.625	-28.125	-30.625	-35.625	-38.75	-38.125	-47.5	-40	-43.75	-38.125	-40	-38.75	-43.75	-49.375
-12.5	-10.625	-18.125	-23.75	-26.875	-27.5	-29.375	-34.375	-40.625	-37.5	-48.125	-41.875	-40.625	-37.5	-40.625	-39.375	-44.375	-43.75
-12.5	-15.625	-19.375	-20	-25	-26.25	-30.625	-33.125	-43.125	-36.25	-46.875	-38.75	-41.25	-39.375	-41.875	-39.375	-44.375	-40.625
-10	-16.25	-17.5	-20.625	-27.5	-30	-31.25	-36.25	-41.25	-37.5	-46.875	-38.125	-41.25	-37.5	-45	-39.375	-45.625	-47.5
-11.875	-15	-19.375	-22.5	-28.75	-30	-30.625	-38.125	-36.875	-38.75	-44.375	-40.625	-41.875	-36.875	-46.25	-37.5	-46.25	-45.625
-11.875	-14.375	-18.125	-21.875	-26.25	-28.125	-30.625	-35.625	-38.75	-40	-45.625	-43.125	-43.125	-38.125	-45.625	-36.875	-44.375	-42.5
-14.375	-13.75	-17.5	-23.125	-22.5	-28.75	-29.375	-38.125	-40	-40.625	-47.5	-38.125	-40.625	-35	-43.75	-38.75	-45.625	-40.625
-13.125	-14.375	-20	-21.875	-23.125	-28.125	-28.125	-38.75	-40.625	-40.625	-45.625	-34.375	-40	-38.125	-41.875	-40.625	-46.25	-41.25
-7.5	-17.5	-18.125	-20	-28.125	-25	-30	-37.5	-41.25	-40	-45	-33.125	-40	-40.625	-38.125	-41.875	-44.375	-41.25
-10	-13.75	-16.25	-21.25	-30	-25.625	-29.375	-31.25	-40.625	-39.375	-45	-38.75	-43.125	-40	-44.375	-39.375	-46.875	-40.625
-13.125	-10	-16.25	-25.625	-30	-25.625	-30	-30	-42.5	-40.625	-41.875	-38.125	-43.125	-39.375	-42.5	-38.125	-48.125	-42.5
-10.625	-7.5	-16.875	-21.875	-28.75	-26.25	-31.25	-30	-38.75	-39.375	-40.625	-37.5	-38.75	-35.625	-41.25	-36.875	-45.625	-40.625
-9.375	-10	-20.625	-19.375	-26.875	-26.25	-30	-33.75	-42.5	-40	-43.75	-40	-39.375	-36.25	-43.125	-40.625	-44.375	-41.25
-13.75	-10.625	-19.375	-16.875	-26.25	-25.625	-30	-38.125	-43.125	-38.125	-43.75	-40	-40.625	-35	-45.625	-38.75	-43.125	-42.5
-14.375	-11.875	-18.125	-18.125	-28.125	-26.25	-30	-39.375	-44.375	-38.125	-44.375	-40	-39.375	-36.875	-45	-33.75	-44.375	-42.5
-10.625	-16.25	-18.125	-21.875	-26.875	-28.75	-31.875	-38.125	-44.375	-38.75	-43.75	-42.5	-35	-40	-41.25	-38.75	-43.75	-41.25
-9.375	-13.75	-16.875	-20	-30	-30	-30.625	-33.125	-38.75	-39.375	-48.125	-42.5	-39.375	-38.125	-40	-36.875	-43.75	-40.625
-6.875	-12.5	-18.125	-20	-28.125	-28.125	-32.5	-33.75	-38.75	-35.625	-47.5	-40.625	-40	-35	-40	-31.875	-44.375	-40.625
-10.625	-10.625	-18.125	-20	-25	-28.125	-30.625	-34.375	-41.875	-38.75	-45.625	-35	-38.125	-35	-40	-33.125	-42.5	-42.5
-11.25	-10.625	-16.875	-22.5	-29.375	-30.625	-33.75	-33.125	-38.125	-40.625	-45.625	-39.375	-38.125	-35.625	-38.125	-36.25	-45.625	-42.5
-10	-11.25	-17.5	-24.375	-30	-31.875	-30.625	-31.25	-35.625	-37.5	-45.625	-40	-40.625	-35.625	-37.5	-40	-45.625	-40
-11.25	-9.375	-20.625	-20	-28.75	-29.375	-30	-35.625	-38.125	-38.125	-44.375	-36.875	-40.625	-35	-40.625	-38.75	-42.5	-38.75
-11.25	-11.25	-18.125	-21.25	-29.375	-30.625	-33.75	-31.875	-38.75	-41.25	-46.25	-36.25	-38.125	-31.875	-43.125	-38.125	-44.375	-38.75
-8.75	-11.875	-16.875	-21.875	-26.25	-29.375	-28.75	-33.125	-40.625	-41.25	-44.375	-33.75	-41.875	-33.75	-41.875	-37.5	-41.25	-39.375
-11.875	-11.875	-16.875	-22.5	-25	-28.125	-28.75	-33.75	-42.5	-40.625	-41.875	-35.625	-40	-36.875	-40	-35.625	-41.25	-42.5
-8.125	-11.875	-15.625	-19.375	-30.625	-29.375	-30.625	-33.75	-40	-38.125	-40.625	-38.75	-40.625	-36.25	-40	-35	-43.75	-41.875
-6.25	-13.125	-13.125	-18.75	-25.625	-30	-32.5	-36.25	-36.875	-37.5	-40.625	-38.125	-39.375	-35.625	-39.375	-33.75	-44.375	-38.75
-11.875	-9.375	-15	-17.5	-21.25	-26.25	-30	-33.75	-40.625	-41.25	-43.75	-38.125	-39.375	-35.625	-40	-35	-44.375	-40
-12.5	-10	-15.625	-17.5	-23.75	-25.625	-26.875	-33.75	-43.75	-43.125	-45.625	-38.125	-39.375	-36.25	-38.75	-35	-44.375	-39.375
-13.75	-11.25	-14.375	-23.125	-23.125	-30	-28.125	-33.125	-40.625	-43.125	-41.875	-40.625	-40	-33.125	-38.125	-34.375	-42.5	-35.625
