500	Time (ms)	Amplitude	Rise (ms)	Decay (ms)	Area	Baseline	Noise	Group	Channel	10-90Rise	HalfWidth	Rise50	Peak Dir	Burst#	BurstE#	10-90Slope	Rel Time	
212	141702.90	11.905	3.1	4.05	54.57	-29.436	0.35	0	0	2.73	3.78	2.35	-1	0	0	-3.49	19.70	
213	142603.80	17.538	1.55	5.85	89.24	-30.696	0.364	0	0	1.41	5.27	1.15	-1	0	0	-9.92	306.25	
214	142790.70	11.527	2.8	1.1	30.12	-30.077	-1.909	0	0	2.74	3.32	2.3	-1	0	0	-3.37	493.10	
215	143282.20	36.773	2.5	5.7	200.18	-31.017	2.565	0	0	2.28	5.82	1.65	-1	0	0	-12.88	370.20	
216	146517.20	12.845	2.8	2.85	40.93	-29.305	0.699	0	0	2.3	2.91	1.6	-1	0	0	-4.48	533.20	
217	147014.90	11.162	3.25	2.65	41.32	-31.52	-0.605	0	0	3.16	2.93	2.1	-1	0	0	-2.83	416.50	
218	147965.00	17.159	3.35	4.35	85.04	-32.554	0.969	0	0	2.6	4.7	2.05	-1	0	0	-5.28	137.85	
219	149580.80	36.124	2.7	4.9	175.22	-30.026	-0.109	0	0	2.07	4.91	1.8	-1	0	0	-13.96	524.75	
220	150181.80	18.652	2.8	4.85	99.23	-30.645	-0.175	0	0	2.47	5.27	1.6	-1	0	0	-6.03	511.45	
221	150339.20	8.357	2.45	0.55	14.91	-32.452	0.029	0	0	2.38	0.49	0.15	-1	0	0	-2.81	54.40	
222	150942.60	44.03	2.95	5.2	223.9	-31.359	3.286	0	0	2.75	4.68	2.25	-1	0	0	-12.82	43.40	
223	153009.20	13.37	2.55	2.6	40.48	-30.543	0.75	0	0	1.64	2.79	1.05	-1	0	0	-6.5	266.80	
224	154319.90	20.226	3.5	4.8	97.34	-29.516	-2.9	0	0	2.86	3.69	2.1	-1	0	0	-5.67	348.70	
225	154549.60	24.43	1.8	6.65	144.37	-29.807	1.552	0	0	1.42	6.15	1.3	-1	0	0	-13.76	578.40	
226	155415.40	33.421	3.35	5.85	198.08	-30.769	3.082	0	0	3.15	6.77	2.55	-1	0	0	-8.49	215.40	
227	156407.50	15.556	4.55	3	68.31	-29.873	0.007	0	0	4.16	3.85	2.95	-1	0	0	-2.99	593.15	
228	156561.30	17.895	2.9	3.3	62.61	-29.188	0.211	0	0	2.32	1.75	1.65	-1	0	0	-6.17	132.45	
229	156643.20	27.345	2.1	4.05	113.99	-30.121	-0.073	0	0	1.89	4.89	1.6	-1	0	0	-11.55	214.40	
230	157875.70	23.366	1.95	6.4	133.29	-31.694	0.809	0	0	1.72	5.27	0.85	-1	0	0	-10.86	218.05	
231	158852.70	11.942	2.5	2.85	36.27	-30.135	-1.209	0	0	1.86	1.58	0.2	-1	0	0	-5.14	580.65	
232	159242.50	23.891	2.05	4.4	102.36	-33.421	1.705	0	0	1.87	4.36	1.55	-1	0	0	-10.22	356.15	
233	160166.20	18.813	4.4	3.9	93.92	-29.37	0.78	0	0	3.63	3.97	2.9	-1	0	0	-4.15	51.00	
234	160293.30	15.337	4.55	2.35	74.6	-31.469	-0.379	0	0	4.11	5.65	4.1	-1	0	0	-2.98	178.05	
235	161115.30	10.346	1.75	2	21.98	-29.946	-2.769	0	0	1.22	1	0.8	-1	0	0	-6.8	385.75	
236	161165.60	43.01	3.8	6	292.09	-29.21	-1.523	0	0	1.91	7.27	2.85	-1	0	0	-18.04	436.00	
237	161783.60	40.569	2.1	4.7	178.23	-30.9	3.264	0	0	1	4.64	1.55	-1	0	0	-32.45	439.60	
238	161984.30	30.813	2.45	4.3	143.89	-32.321	0.015	0	0	2.22	5.25	2.1	-1	0	0	-11.09	25.95	
239	162702.50	20.146	4.4	2.5	100.6	-31.534	3.366	0	0	4.25	5.15	3.75	-1	0	0	-3.79	129.75	
240	164684.90	9.712	2.1	0.95	15.91	-32.962	-2.106	0	0	1.96	0.75	0.5	-1	0	0	-3.97	268.90	
241	164879.20	10.011	2.25	0.9	19.82	-32.372	0.401	0	0	2.14	1.71	0.95	-1	0	0	-3.74	463.15	
242	164898.80	9.771	2.75	0.45	16.76	-33.982	0.903	0	0	2.65	0.54	0.2	-1	0	0	-2.95	482.85	
243	165180.50	51.979	2.2	5.4	260.7	-32.204	-1.443	0	0	1.92	5.52	1.4	-1	0	0	-21.69	150.15	
244	165335.50	18.915	2.1	4.6	74.48	-30.142	2.339	0	0	1.99	1.27	1.15	-1	0	0	-7.62	305.15	
245	168658.20	9.822	3.5	1.2	27.87	-33.742	1.107	0	0	3.41	0.45	0.35	-1	0	0	-2.31	555.80	
246	169876.10	20.671	1.4	5.35	95.15	-30.223	-0.168	0	0	1.3	4.17	0.8	-1	0	0	-12.71	544.90	
247	169825.80	8.619	1.7	2.75	26.31	-32.226	-1.049	0	0	1.61	2.07	0.15	-1	0	0	-4.28	494.55	
248	169925.00	26.747	2.4	5.55	146.09	-32.015	-1.042	0	0	2.32	5.43	2	-1	0	0	-9.24	593.80	
249	171223.20	21.873	1.3	4	81.92	-34.31	-2.004	0	0	0.87	3.98	1	-1	0	0	-20.01	48.80	
250	171526.20	15.024	0.95	4.8	54.77	-33.057	0.051	0	0	0.84	2.33	0.6	-1	0	0	-14.28	351.80	
251	173547.80	22.048	2.4	5.6	111.22	-35.104	0.393	0	0	2.24	4.54	1.85	-1	0	0	-7.88	530.25	
252	174099.30	43.607	2.75	4.2	200.99	-33.786	-0.721	0	0	1.96	5.2	2.1	-1	0	0	-17.78	467.30	
253	175374.00	18.434	3.4	5.45	107.48	-29.02	-1.45	0	0	3.17	5.88	2.35	-1	0	0	-4.65	513.20	
254	176137.80	24.7	2	4.1	101.14	-33.968	0.007	0	0	1.82	4.03	1.6	-1	0	0	-10.84	48.20	
255	176318.50	10.113	1.7	2.45	24.19	-31.534	-0.131	0	0	1.66	0.2	0.1	-1	0	0	-4.87	228.90	
256	176978.60	27.133	3.2	5.25	152.45	-32.314	-0.59	0	0	2.9	6.07	2.3	-1	0	0	-7.48	274.60	
257	177238.30	27.578	1.6	5.1	116.8	-32.525	-2.302	0	0	1.28	3.87	1.2	-1	0	0	-17.27	534.35	
258	178397.50	24.802	3.5	5.65	149.55	-32.299	2.842	0	0	3.32	6.6	2.65	-1	0	0	-5.97	464.70	
259	178760.00	38.565	2.5	5.45	214.38	-31.352	-1.581	0	0	2.26	5.78	1.95	-1	0	0	-13.64	212.80	
260	180518.30	38.39	3.6	5.4	235.53	-33.669	-2.033	0	0	3.39	6.53	3	-1	0	0	-9.06	127.85	
261	182112.30	13.931	3.65	2.45	54.75	-32.234	1.209	0	0	3.15	4.29	2.25	-1	0	0	-3.54	493.10	
262	182751.30	17.29	1.2	2.55	39.74	-33.72	2.834	0	0	1.08	1.13	0.7	-1	0	0	-12.77	517.70	
263	184174.20	43.804	3.2	5.45	256.71	-32.03	0.153	0	0	2.77	7.28	2	-1	0	0	-12.67	97.35	
264	184469.10	30.623	2.5	5.05	152.81	-30.616	0.648	0	0	2.31	5.12	1.9	-1	0	0	-10.61	392.30	
265	184940.50	29.771	3.15	5.85	186.3	-33.341	0.984	0	0	2.92	6.21	2.4	-1	0	0	-8.15	249.35	
266	185554.10	12.634	2.55	2.45	39.39	-30.631	1.333	0	0	2.13	3.11	1.3	-1	0	0	-4.75	248.50	
267	185655.30	11.082	1.85	4.65	44.84	-29.297	0.124	0	0	1.32	2.17	0.75	-1	0	0	-6.69	349.70	
268	188352.10	14.142	1.7	4.05	50.01	-33.516	0.845	0	0	1.58	1.92	0.8	-1	0	0	-7.16	588.90	
269	189330.40	33.756	2.9	6.4	192.81	-33.407	0.685	0	0	2.44	6.07	1.5	-1	0	0	-11.08	338.40	
270	191469.00	36.307	1.35	4.85	143.91	-32.576	0.954	0	0	0.7	4.16	0.85	-1	0	0	-41.75	19.35	
271	193086.10	15.716	2.95	3.65	64.77	-32.474	2.871	0	0	2.56	3.89	1.75	-1	0	0	-4.91	407.70	
272	193158.50	77.925	1.9	5	345.31	-34.041	0.874	0	0	0.82	4.63	1.35	-1	0	0	-75.72	480.15	
273	193372.80	11.25	1.45	1.35	21.06	-34.383	0.066	0	0	1.21	2.08	0.85	-1	0	0	-7.45	79.95	
274	194060.30	30.922	2.1	5.7	156.28	-35.498	2.463	0	0	1.96	5.83	1.25	-1	0	0	-12.65	153.10	
275	194615.80	15.315	3.55	2.4	60.96	-33.982	-0.036	0	0	3.19	4.03	2.75	-1	0	0	-3.84	94.25	
276	195560.00	23.046	2.2	6.45	131.79	-30.798	-3.016	0	0	1.96	6.15	1.3	-1	0	0	-9.41	423.95	
277	196241.30	15.221	2.85	2.9	56.44	-32.802	2.674	0	0	2.49	2.63	1.95	-1	0	0	-4.89	490.90	
278	196776.80	26.055	1.2	4.95	108.56	-32.802	1.756	0	0	1.02	4.33	0.7	-1	0	0	-20.4	412.05	
279	197468.50	16.612	2.85	3	56.53	-34.092	-3.548	0	0	2.46	1.78	0.15	-1	0	0	-5.4	489.35	
280	197657.10	27.476	2.15	7.1	175.71	-31.651	1.734	0	0	1.41	5.7	1.7	-1	0	0	-15.62	63.50	
281	197803.90	14.492	3.15	4	68.64	-31.636	-0.306	0	0	3.04	4.17	2.05	-1	0	0	-3.81	210.30	
282	201640.80	18.558	3.55	4.85	93.52	-32.321	3.14	0	0	3.44	3.95	2.05	-1	0	0	-4.32	360.75	
283	202232.10	14.82	2.75	3.3	47.18	-33.822	-1.45	0	0	2.05	1.17	0.85	-1	0	0	-5.8	337.70	
284	202413.80	15.097	2.65	4.55	73.2	-33.246	-1.421	0	0	2.54	4.68	1.75	-1	0	0	-4.75	519.45	
285	202732.10	18.332	3.6	3.05	79.95	-33.931	0.219	0	0	3.47	4.66	3.2	-1	0	0	-4.23	223.30	
286	202543.50	11.599	1.95	1.6	20.92	-34.66	-0.685	0	0	1.87	0.29	0.15	-1	0	0	-4.96	34.75	
287	203408.00	11.731	1.95	3.5	37.63	-31.439	1.071	0	0	1.88	1.2	0.85	-1	0	0	-4.99	284.85	
288	204226.90	11.563	0.85	3.8	33.64	-32.117	0.342	0	0	0.77	1.59	0.15	-1	0	0	-12.01	489.30	
289	204951.00	34.004	2.05	5.2	158.07	-31.235	-1.785	0	0	1.8	5.12	1.35	-1	0	0	-15.11	599.00	
290	206123.30	10.208	3.95	0.8	32.41	-32.27	-1.574	0	0	3.82	1.17	0.95	-1	0	0	-2.14	542.45	
291	207136.00	18.886	3.8	3.8	98.54	-32.663	-0.262	0	0	3.48	5.17	3.2	-1	0	0	-4.34	326.45	
292	207007.50	12.7	2.65	1.65	32.76	-32.073	3.454	0	0	2.35	1.83	0.75	-1	0	0	-4.32	197.95	
293	208188.60	14.31	2.95	4.7	70.46	-31.643	4.109	0	0	2.8	3.72	1.85	-1	0	0	-4.1	150.20	
294	208526.30	50.186	3.35	6.2	326.51	-33.006	-1.1	0	0	3.1	7.39	2.55	-1	0	0	-12.94	487.90	
295	211356.00	25.844	3.2	4.35	127.04	-34.084	-1.166	0	0	2.87	4.89	2.15	-1	0	0	-7.22	245.60	
296	211564.70	40.78	2.45	5.2	216.62	-32.561	0.08	0	0	2.21	6.15	1.75	-1	0	0	-14.76	454.30	
297	211581.30	28.547	2.5	3.8	118.81	-38.631	-1.129	0	0	2.09	4.94	1.95	-1	0	0	-10.95	470.85	
298	213385.30	16.19	2.35	3.25	53	-31.505	-0.189	0	0	1.54	3.1	1	-1	0	0	-8.41	431.65	
299	213945.00	18.922	1.75	7.1	99.37	-31.498	-0.882	0	0	0.89	3.78	0.4	-1	0	0	-16.94	377.00	
300	214394.70	25.625	3.25	5.05	142.95	-28.503	-1.377	0	0	3.04	5.46	2.2	-1	0	0	-6.75	212.30	
301	214493.50	17.523	3.6	5.9	105.2	-29.334	0.94	0	0	2.25	6.38	1.9	-1	0	0	-6.22	311.05	
302	214630.50	22.106	3	3.9	96.22	-29.283	2.455	0	0	2.63	2.65	2.15	-1	0	0	-6.73	448.10	
303	214873.70	20.059	3.5	3.65	92.61	-30.405	0.036	0	0	3.11	3.92	2.6	-1	0	0	-5.16	76.90	
304	215009.60	23.447	3.35	3.9	116.74	-30.689	-0.342	0	0	3.18	5.86	2.7	-1	0	0	-5.9	212.80	
305	216209.70	49.05	2.65	6.25	293.38	-33.326	-2.302	0	0	1.88	6.36	1.9	-1	0	0	-20.84	184.10	
306	216647.30	17.785	4.65	3.15	89.45	-33.99	-0.852	0	0	4.47	4.66	3.5	-1	0	0	-3.18	7.30	
307	217233.10	18.492	1.95	4	69.99	-31.993	-1.785	0	0	1.84	3.37	1.3	-1	0	0	-8.05	593.10	
308	218292.40	42.128	2.9	5.85	236.58	-30.026	0.335	0	0	2.7	6	2.15	-1	0	0	-12.47	423.60	
309	218077.50	10.15	3.05	0.7	24.46	-33.633	-0.437	0	0	2.94	0.94	0.35	-1	0	0	-2.76	208.65	
310	220714.10	17.37	2.15	5.6	80.64	-31.359	1.071	0	0	1.99	4.39	1.2	-1	0	0	-6.97	387.70	
311	220425.70	15.847	1.6	3.45	52.01	-30.514	-1.086	0	0	1.52	3.13	1	-1	0	0	-8.35	99.25	
312	220776.50	11.585	2.05	2.5	29.31	-31.265	2.499	0	0	1.19	0.85	0.2	-1	0	0	-7.81	450.05	
313	221034.80	30.383	1.4	6.45	148.78	-33.399	1.559	0	0	1.21	5.25	1.05	-1	0	0	-20.03	94.05	
314	223581.30	17.887	2.1	4.55	78.67	-32.51	-0.036	0	0	1.94	4.69	1.3	-1	0	0	-7.37	182.95	
315	224483.00	23.046	3.3	5.45	134.25	-32.445	0.029	0	0	3.11	6.65	2.35	-1	0	0	-5.93	470.25	
316	225484.90	34.412	3.45	5.9	221.61	-31.381	-1.632	0	0	3.18	6.88	2.6	-1	0	0	-8.65	243.30	
317	225588.40	10.966	2.05	3.4	36.58	-32.423	-1.268	0	0	1.9	1.77	0.45	-1	0	0	-4.62	346.80	
318	225984.30	30.121	2.65	4.95	147.51	-31.84	1.275	0	0	2.28	4.73	1.7	-1	0	0	-10.58	128.30	
319	226261.80	8.496	1.75	2.65	21.04	-31.184	-0.743	0	0	1.66	0.88	0.4	-1	0	0	-4.1	405.80	
320	226917.30	15.403	3.15	2.2	47.12	-30.543	-2.011	0	0	3.03	2.93	1.4	-1	0	0	-4.07	446.95	
321	227469.00	11.352	2.4	3.55	40.83	-30.026	-0.605	0	0	2.28	2.21	0.2	-1	0	0	-3.98	384.15	
322	228229.20	17.793	3.25	3.65	69.84	-32.088	0.488	0	0	2.95	0.29	0.15	-1	0	0	-4.82	529.95	
323	228791.20	9.027	2.2	0.35	12.38	-33.108	-3.162	0	0	2.09	0.27	0.15	-1	0	0	-3.45	477.60	
324	229068.20	41.917	3.95	6.45	283.33	-30.667	0.364	0	0	2.95	7.43	2.6	-1	0	0	-11.38	140.20	
325	230960.30	24.707	2.5	5.75	127.51	-29.53	-0.495	0	0	1.9	5.83	1.6	-1	0	0	-10.4	189.10	
326	231252.80	16.226	2.75	4.95	77.43	-29.829	0.619	0	0	2.55	3.89	1.55	-1	0	0	-5.1	481.65	
327	231375.50	24.948	1.4	5.1	116.55	-30.499	-1.53	0	0	1.24	5.7	0.95	-1	0	0	-16.09	604.30	
328	231545.20	13.807	2.85	4.8	66.02	-29.771	-1.078	0	0	2.74	2.03	0.65	-1	0	0	-4.03	159.60	
329	231712.30	30.332	2.95	7.25	199.94	-30.827	-2.936	0	0	2.33	6.01	1.8	-1	0	0	-10.4	326.75	
330	233390.30	15.716	2.95	3.9	61.66	-31.01	2.091	0	0	1.83	4.11	1.2	-1	0	0	-6.88	161.45	
331	234048.50	11.592	3.65	2.55	42.93	-31.25	2.062	0	0	3.07	1.9	1.05	-1	0	0	-3.02	205.30	
332	234774.40	20.321	1.85	4.55	92.47	-31.52	0.299	0	0	1.64	5.13	1.4	-1	0	0	-9.89	316.80	
333	234797.20	22.23	3.45	4.2	103.68	-31.061	0.809	0	0	2.97	5.17	2.2	-1	0	0	-6	339.60	
334	235030.00	18.354	2.55	5.7	91.47	-31.396	-2.077	0	0	2.06	4.29	1.1	-1	0	0	-7.14	572.40	
335	236122.20	22.427	2.55	6	125.51	-32.117	-1.618	0	0	2.32	5.95	1.85	-1	0	0	-7.73	435.75	
336	236661.50	14.856	2.4	2.4	41.45	-29.472	1.902	0	0	2.3	1.47	0.1	-1	0	0	-5.17	360.65	
337	236995.80	16.518	1.3	2.35	36.98	-32.117	-1.807	0	0	1.18	2.16	0.8	-1	0	0	-11.18	80.55	
338	237642.40	18.616	1.95	3.1	65.14	-31.469	0.634	0	0	1.76	4.22	1.25	-1	0	0	-8.45	112.80	
339	239453.20	35.556	2.4	9.7	285.03	-31.964	0.102	0	0	1.97	8.95	1.25	-1	0	0	-14.47	80.40	
340	240292.90	29.45	2.35	8.3	220.13	-28.459	0.889	0	0	2.2	8.29	1.6	-1	0	0	-10.72	305.70	
341	241115.70	12.262	0.7	1.4	12.73	-32.481	-2.74	0	0	0.62	0.23	0.1	-1	0	0	-15.74	514.10	
342	241900.80	29.785	3	4.35	145.52	-31.148	0.051	0	0	2.52	5.01	2.15	-1	0	0	-9.47	70.35	
343	242554.50	19.119	3.35	3.9	90.96	-33.429	1.086	0	0	3.23	5.81	2.5	-1	0	0	-4.74	109.75	
344	243299.40	17.202	2.6	4.2	77.19	-31.782	1.567	0	0	2.44	5.86	1.95	-1	0	0	-5.65	240.20	
345	243614.50	18.113	3.1	3.6	77.98	-33.101	-0.721	0	0	2.71	4.74	2.4	-1	0	0	-5.34	555.25	
346	245055.30	27.053	3.4	4.55	142.49	-31.877	1.639	0	0	2.99	5.76	2.4	-1	0	0	-7.24	152.90	
347	245194.30	15.104	2.3	15.85	280.5	-30.026	0.954	0	0	2.19	4.54	1.15	-1	0	0	-5.52	291.95	
348	245200.80	25.989	2.85	5.9	164.98	-32.569	0.954	0	0	2.67	6.66	1.9	-1	0	0	-7.8	298.45	
349	245716.50	25.152	4.05	5.35	147.07	-31.52	-0.029	0	0	3.85	6.01	2.75	-1	0	0	-5.23	199.65	
350	245780.40	14.762	2.7	5	71.79	-30.784	-1.778	0	0	2.6	3.8	1.4	-1	0	0	-4.53	263.60	
351	247093.40	13.297	2.75	0.6	24.73	-31.214	1.88	0	0	2.65	0.3	0.15	-1	0	0	-4.02	347.80	
352	247924.70	36.569	2.05	3.25	133.84	-29.822	-1.115	0	0	1.84	4.14	1.75	-1	0	0	-15.86	564.65	
353	248532.80	14.39	2.9	3.3	58.05	-30.048	1.107	0	0	2.48	4.19	2.15	-1	0	0	-4.63	558.45	
354	248807.50	33.778	3.4	5	183.45	-30.091	-0.182	0	0	3.11	6.18	2.1	-1	0	0	-8.69	218.65	
355	249232.20	26.827	4.5	5.7	176.66	-30.74	-1.392	0	0	3.74	6.93	3.15	-1	0	0	-5.74	28.95	
356	249366.80	21.035	3.35	6.85	134.09	-30.128	-1.581	0	0	2.82	6.91	1.8	-1	0	0	-5.97	163.65	
357	249544.50	11.76	1.95	6.65	68.85	-32.314	0.095	0	0	1.57	4.57	0.95	-1	0	0	-6	341.30	
358	249743.70	7.723	1.25	3.05	21.98	-32.081	-1.421	0	0	0.94	1.31	0.35	-1	0	0	-6.55	540.50	
359	249882.70	14.616	1.75	3.85	53.44	-32.102	0.729	0	0	1.51	1.52	1.2	-1	0	0	-7.73	65.05	
360	250636.90	26.951	4	3.9	138.02	-31.265	-0.612	0	0	3.53	3.93	2.65	-1	0	0	-6.1	204.90	
361	251247.70	16.481	3.25	1.5	52.57	-30.113	-0.954	0	0	3.13	3.37	2.55	-1	0	0	-4.21	201.25	
362	251555.80	26.776	4.6	4.8	152.14	-32.459	1.297	0	0	4.18	6.01	2.35	-1	0	0	-5.13	509.45	
363	251571.70	16.503	3.05	4.2	85.52	-30.951	1.297	0	0	2.95	5.62	1.5	-1	0	0	-4.47	525.30	
364	251954.20	22.361	3.85	4.85	127.33	-30.514	-1.268	0	0	3.51	6.22	2.85	-1	0	0	-5.1	293.40	
365	252093.80	14.361	1.2	4.9	53.8	-29.348	-1.683	0	0	1.08	0.81	0.7	-1	0	0	-10.65	433.00	
366	252699.90	14.077	0.55	1.95	20.72	-31.483	-0.189	0	0	0.43	0.33	0.15	-1	0	0	-26.03	424.70	
367	254065.20	27.33	4.15	5.55	173.55	-28.343	0.474	0	0	3.5	5.95	2.6	-1	0	0	-6.25	561.20	
368	255066.50	27.519	1.9	5.05	135.59	-31.76	0.466	0	0	1.16	5.03	1.35	-1	0	0	-19.02	333.75	
369	255584.80	23.993	3.7	4.75	132.3	-29.866	0.364	0	0	3.56	5.48	2.9	-1	0	0	-5.39	237.65	
370	255760.80	19.184	2.6	4.6	87.45	-32.139	1.122	0	0	2.15	3.58	0.95	-1	0	0	-7.15	413.55	
371	255995.50	17.538	3.3	6.7	107.62	-30.099	-0.495	0	0	2.88	5.42	1.65	-1	0	0	-4.87	33.90	
372	256615.00	33.341	3.4	5.4	197.32	-30.66	1.195	0	0	3.21	6.06	2.6	-1	0	0	-8.3	39.00	
373	256659.00	27.753	3.35	6.05	169.85	-30.427	-2.215	0	0	3.13	5.96	2.35	-1	0	0	-7.08	82.95	
374	256976.90	19.053	2.05	2.6	50.75	-29.756	-0.386	0	0	1.85	2.79	0.8	-1	0	0	-8.23	400.90	
375	257464.20	20.685	2.35	4.3	87.15	-29.377	-2.171	0	0	2.06	3.32	1.1	-1	0	0	-8.03	273.80	
376	257305.30	14.201	1.65	3.65	50.92	-29.8	-1.639	0	0	1.52	1.74	1.3	-1	0	0	-7.46	114.95	
377	258481.20	15.403	1.2	4.7	60.85	-28.612	-1.705	0	0	1.02	3.82	0.75	-1	0	0	-12.1	62.00	
378	258935.00	16.139	1.45	3.6	53.85	-32.015	0.073	0	0	1.35	3.53	0.85	-1	0	0	-9.56	515.75	
379	259076.80	18.259	2.2	5.3	85.53	-31.01	-1.843	0	0	2.03	5.11	1.45	-1	0	0	-7.2	43.15	
380	259957.70	27.847	3.75	5.85	174.59	-28.401	0.525	0	0	3.35	6.64	2.45	-1	0	0	-6.66	309.70	
381	259650.50	13.173	3.15	1.65	41.54	-29.239	2.594	0	0	3.07	3.68	2.4	-1	0	0	-3.44	322.50	
382	260270.70	11.548	2.4	1.65	26.9	-27.971	-1.326	0	0	2.05	1.13	1	-1	0	0	-4.51	328.30	
383	261468.30	26.791	3.75	5.15	143.13	-31.745	0.401	0	0	3.15	5.36	2.35	-1	0	0	-6.79	297.15	
384	261590.70	13.355	1.5	3.1	36.47	-31.49	-2.084	0	0	1.4	1.72	1.1	-1	0	0	-7.61	419.50	
385	261765.50	18.944	1.2	4.4	65.73	-28.255	0.867	0	0	1.07	2.67	0.65	-1	0	0	-14.14	594.30	
386	261823.90	28.707	2.9	5.55	155.03	-28.467	1.311	0	0	2.55	6.34	1.85	-1	0	0	-9.01	38.30	
387	262737.00	24.561	3.15	6.25	155.86	-28.525	2.485	0	0	2.81	7.32	1.6	-1	0	0	-6.99	337.00	
388	262472.50	18.835	4.1	2.3	81.57	-30.011	-1.129	0	0	3.98	3.83	2.25	-1	0	0	-3.79	72.50	
389	262420.30	12.241	2.95	1.95	41.55	-30.033	-1.013	0	0	2.79	4.44	2.55	-1	0	0	-3.51	20.35	
390	262839.90	13.997	2.15	1.7	30.16	-30.317	0.758	0	0	1.75	1.16	0.55	-1	0	0	-6.41	439.90	
391	263303.70	13.385	3.1	1.6	38.6	-29.246	0.095	0	0	2.91	0.94	0.15	-1	0	0	-3.68	289.25	
392	263958.80	19.41	2.2	3.95	76.84	-29.596	0.896	0	0	1.95	2.99	1.4	-1	0	0	-7.95	330.05	
393	264102.10	14.295	1.25	3.45	45.6	-29.713	-4.168	0	0	1.12	3.42	0.95	-1	0	0	-10.19	473.25	
394	264202.30	26.609	4.6	8.2	217.91	-28.445	1.326	0	0	3.91	8.11	3.2	-1	0	0	-5.44	573.45	
395	264441.80	23.935	4.7	5.25	156.96	-28.532	0.605	0	0	4.29	7.49	3.45	-1	0	0	-4.46	198.60	
396	264621.70	21.822	3.25	5.5	122.79	-29.173	-0.109	0	0	3.13	5.61	2.35	-1	0	0	-5.58	378.50	
397	264716.00	22.091	2.5	5.85	115.45	-28.897	-0.204	0	0	2.37	5.18	1.2	-1	0	0	-7.44	472.80	
398	265132.90	25.428	4.65	3.45	134.23	-27.33	1.567	0	0	4.33	5.71	3.65	-1	0	0	-4.7	275.35	
399	265239.30	28.146	4.5	5	180.48	-27.993	1.72	0	0	4.23	6.84	3.7	-1	0	0	-5.33	381.75	
400	265431.10	26.798	2.75	5.85	152.97	-28.357	1.421	0	0	2.47	6.59	1.95	-1	0	0	-8.69	573.50	
401	265706.90	31.097	1.35	5	123.83	-28.736	0.182	0	0	1.15	3.46	1	-1	0	0	-21.66	234.95	
402	266210.10	39.644	2.95	4.05	185.86	-29.589	-3.162	0	0	2.46	5.31	2.2	-1	0	0	-12.9	123.65	
403	266114.20	12.153	2.05	1.05	18.73	-30.376	-1.552	0	0	1.91	0.61	0.25	-1	0	0	-5.09	27.75	
404	266908.90	12.641	2.05	0.55	18.98	-29.341	3.956	0	0	1.6	0.95	0.5	-1	0	0	-6.32	208.15	
405	267444.30	33.793	3.6	6.85	223.11	-29.836	-0.925	0	0	3.12	6.52	2.35	-1	0	0	-8.67	129.10	
406	267366.10	12.415	1.3	3.85	34.94	-29.567	-1.129	0	0	1.21	0.29	0.15	-1	0	0	-8.24	50.85	
407	267698.40	21.647	3.45	4.95	123.55	-28.926	-1.894	0	0	3.3	7.14	2.3	-1	0	0	-5.24	383.20	
408	268156.70	34.944	2.35	5.45	182.1	-29.611	1.902	0	0	2.04	5.92	1.7	-1	0	0	-13.69	227.05	
409	268631.40	13.465	2.25	2	32.45	-29.581	2.04	0	0	2.13	0.75	0.2	-1	0	0	-5.06	87.45	
410	268951.30	30.565	3.35	6.75	201.64	-29.866	2.193	0	0	2.85	7.2	2.1	-1	0	0	-8.57	407.25	
411	269202.40	12.299	2.15	3.1	39.77	-28.948	-1.435	0	0	1.84	2.22	1.1	-1	0	0	-5.36	44.00	
412	269442.80	13.785	2.9	3.55	52.88	-27.818	-0.168	0	0	2.22	3.59	1.4	-1	0	0	-4.98	284.35	
413	269455.60	21.348	2.1	6.75	121.06	-26.58	-0.168	0	0	1.42	6.46	1.05	-1	0	0	-12.06	297.20	
414	269563.50	33.013	1.65	4.2	123	-28.758	2.193	0	0	1.51	4.09	1.4	-1	0	0	-17.51	405.10	
415	269588.80	10.368	1.7	4.55	43.62	-29.399	0.182	0	0	1.6	3.83	0.85	-1	0	0	-5.2	430.35	
416	269617.60	39.148	2.8	6.95	249.16	-29.53	0.51	0	0	2.39	6.65	1.9	-1	0	0	-13.12	459.20	
417	269724.40	21.581	2.55	9	182.29	-28.918	1.268	0	0	2.23	8.96	1.5	-1	0	0	-7.74	566.00	
418	270517.10	18.179	4.55	3.05	73.74	-27.17	-1.202	0	0	2.7	5.1	2.4	-1	0	0	-5.39	129.90	
419	270980.90	10.791	1.55	2.05	24.37	-28.962	-0.707	0	0	1.4	1.8	0.2	-1	0	0	-6.15	593.75	
420	271028.90	21.559	4.65	4.8	120.07	-26.798	0.78	0	0	4	4.71	2.5	-1	0	0	-4.31	27.30	
421	271069.30	26.74	4.45	3.45	141.49	-31.498	-0.663	0	0	4.26	5.92	3.5	-1	0	0	-5.02	67.70	
422	271506.90	10.332	3.1	1.2	27.42	-27.476	-4.743	0	0	3.03	0.75	0.15	-1	0	0	-2.73	505.35	
423	271801.10	31.308	3.65	7.25	229.74	-27.454	1.457	0	0	2.68	7.4	2.1	-1	0	0	-9.36	185.10	
424	272305.80	20.845	3.65	6.15	128.7	-29.815	-0.044	0	0	3.05	5.95	2.25	-1	0	0	-5.46	75.35	
