500	Time (ms)	Amplitude	Rise (ms)	Decay (ms)	Area	Baseline	Noise	Group	Channel	10-90Rise	HalfWidth	Rise50	Peak Dir	Burst#	BurstE#	10-90Slope	Rel Time	
422	239128.70	14.038	1.6	3.8	46.33	-17.822	-1.221	0	0	1.36	3.13	0.8	-1	0	0	-8.26	370.25	
423	239157.50	11.536	3.9	2.55	41.28	-17.578	-0.854	0	0	3.38	0.89	0.75	-1	0	0	-2.73	399.05	
424	240036.00	22.888	0.9	4.25	74.57	-15.686	-1.343	0	0	0.61	3.58	0.45	-1	0	0	-30.18	48.85	
425	240326.50	10.01	1.55	1.2	17.91	-23.804	-0.305	0	0	1.41	1.94	1	-1	0	0	-5.69	339.35	
426	240390.30	46.631	2.65	8.3	350.74	-19.531	0.549	0	0	2.22	8.58	2.05	-1	0	0	-16.79	403.15	
427	240506.30	16.113	2.35	4.1	65.45	-20.325	-1.16	0	0	1.34	5.1	1.15	-1	0	0	-9.65	519.15	
428	240669.30	23.56	3.35	4.3	123.27	-17.761	0.61	0	0	3.16	6.35	2.55	-1	0	0	-5.96	67.70	
429	241051.90	10.803	0.65	2.45	18.13	-17.334	-0.183	0	0	0.54	0.25	0.15	-1	0	0	-16.14	450.30	
430	241686.80	11.353	2.95	3.2	38.87	-17.273	-0.427	0	0	2.36	2.18	1.75	-1	0	0	-3.85	470.85	
431	241733.40	34.607	3.95	7.85	267.43	-23.926	-2.686	0	0	3.48	8.39	2.45	-1	0	0	-7.97	517.40	
432	241776.20	22.461	3.4	6.95	160.24	-16.479	0.488	0	0	3.22	8.91	2.7	-1	0	0	-5.58	560.15	
433	241958.30	20.569	1.5	4.3	80.5	-16.479	1.77	0	0	1.36	4.14	1.3	-1	0	0	-12.08	127.85	
434	242089.50	16.602	3.6	4.95	93.29	-15.381	1.526	0	0	3.32	5.37	2.8	-1	0	0	-4	259.15	
435	242239.50	13.794	3.1	0.85	27.34	-27.771	-1.221	0	0	2.23	2.12	1.8	-1	0	0	-4.96	409.10	
436	242520.70	23.682	1.85	3.65	88.11	-35.767	-0.183	0	0	1.66	4.16	1.4	-1	0	0	-11.41	75.90	
437	242795.60	12.207	2.05	3.4	41.69	-19.531	-0.916	0	0	1.9	2.57	1.25	-1	0	0	-5.13	350.80	
438	242737.00	11.23	0.95	4.3	38.73	-24.353	-1.282	0	0	0.82	2.12	0.3	-1	0	0	-10.94	292.15	
439	244491.20	9.644	1.35	2.9	25.98	-22.644	0.732	0	0	0.93	1.63	0.95	-1	0	0	-8.26	203.15	
440	245384.30	18.188	2.95	4.75	81.47	-27.344	0.427	0	0	2.61	3.25	1.7	-1	0	0	-5.58	481.90	
441	245436.00	21.24	2.85	3.2	87.16	-28.687	-0.549	0	0	2.63	4.81	2.35	-1	0	0	-6.47	533.55	
442	246629.30	36.926	4.6	7.3	293.49	-29.785	-0.427	0	0	4.01	9.17	3.55	-1	0	0	-7.38	498.05	
443	246781.80	26.306	2.8	3.9	116.98	-30.334	0.366	0	0	2.66	5.72	1.95	-1	0	0	-7.91	36.15	
444	246752.80	13.977	1	4.15	46.25	-31.25	-0.671	0	0	0.88	2.6	0.4	-1	0	0	-12.78	7.15	
445	250320.70	12.695	1.2	6.6	58.67	-59.448	0.061	0	0	0.9	0.77	0.35	-1	0	0	-11.23	503.05	
446	251004.00	13.794	4.25	2.3	60.3	-52.734	0.854	0	0	4.1	4.57	3.55	-1	0	0	-2.69	572.00	
447	251318.30	20.874	1.5	7.95	124.1	-41.382	-1.953	0	0	1.38	5.8	1.15	-1	0	0	-12.1	271.90	
448	251214.80	10.925	0.85	1.4	13.92	-47.18	-0.366	0	0	0.76	0.59	0.45	-1	0	0	-11.49	168.45	
449	251500.10	10.315	0.75	1.9	16.09	-51.88	2.197	0	0	0.58	1.16	0.3	-1	0	0	-14.22	453.70	
450	252453.40	17.151	2.7	6.4	95.96	-53.345	-0.916	0	0	2.53	5.42	1.55	-1	0	0	-5.42	178.20	
451	252475.30	22.644	4.5	6.5	146.18	-54.688	1.77	0	0	4.3	5.99	2.15	-1	0	0	-4.21	200.10	
452	252700.50	21.301	3.6	2.9	88.15	-49.805	0.305	0	0	3.45	4.37	2.95	-1	0	0	-4.94	425.30	
453	253630.20	12.39	3.9	2.7	42.69	-31.25	-0.305	0	0	2.58	2.69	1.5	-1	0	0	-3.84	126.20	
454	253658.20	16.479	1.6	5.65	86.69	-28.015	1.648	0	0	1.49	5.92	1.1	-1	0	0	-8.82	154.20	
455	253672.80	19.775	3.6	4.4	107.3	-29.48	0.977	0	0	3.32	6.73	2.7	-1	0	0	-4.76	168.75	
456	253927.80	13.184	2.4	4.9	61.09	-27.1	-0.671	0	0	2.24	4.5	1.35	-1	0	0	-4.72	423.85	
457	254065.90	15.442	2.35	4.65	68.71	-26.306	-0.488	0	0	2.22	3.6	1.7	-1	0	0	-5.57	561.90	
458	254787.00	12.756	1.15	1.25	19.29	-25.024	1.77	0	0	0.92	1.41	0.75	-1	0	0	-11.09	54.15	
459	255127.10	14.954	1.75	2.05	31.74	-26.001	1.221	0	0	1.65	2.17	1.1	-1	0	0	-7.23	394.30	
460	255560.00	17.517	2.45	2.05	43.34	-20.63	-1.221	0	0	2.15	1.87	1.45	-1	0	0	-6.51	212.85	
461	256069.60	43.64	3.45	7.5	334.87	-25.024	0.244	0	0	2.44	8.18	2.35	-1	0	0	-14.32	108.00	
462	256269.50	14.099	3.9	2.05	53.42	-23.987	0.549	0	0	3.81	2.92	2.8	-1	0	0	-2.96	307.90	
463	256502.80	9.46	1.95	2	22.54	-23.865	0.122	0	0	1.84	0.31	0.15	-1	0	0	-4.11	541.25	
464	257405.60	20.813	1.35	2.05	49.14	-58.289	-2.502	0	0	0.58	2.81	0.9	-1	0	0	-28.62	215.20	
465	257549.20	20.508	4	4.95	112.63	-57.495	0.916	0	0	2.76	5.87	2.45	-1	0	0	-5.95	358.75	
466	257654.80	23.987	2.4	5.65	117.01	-60.669	-0.366	0	0	1.96	5.13	1	-1	0	0	-9.8	464.40	
467	257688.80	17.7	3.6	2.95	62.41	-50.781	2.38	0	0	2.74	3.83	1.2	-1	0	0	-5.17	498.35	
468	258266.40	26.062	3.05	5.4	143.02	-49.866	0.305	0	0	2.66	5.69	1.95	-1	0	0	-7.83	461.60	
469	258672.90	19.287	2.45	3.6	71.41	-42.908	1.099	0	0	2.23	3.15	1.6	-1	0	0	-6.93	253.70	
470	258502.80	17.334	4	7.45	105.09	-46.814	0.366	0	0	1.6	3.75	0.6	-1	0	0	-8.65	83.55	
471	259023.30	23.193	4	6.75	151.18	-42.175	-2.502	0	0	3.59	7.5	2.7	-1	0	0	-5.17	604.05	
472	259445.30	19.287	2.65	3	63.71	-47.668	-0.244	0	0	2.28	3.78	1.65	-1	0	0	-6.78	411.65	
473	259457.40	25.208	2.7	4.1	103.2	-47.607	1.892	0	0	1.35	3.65	1.15	-1	0	0	-14.92	423.80	
474	259495.10	17.883	2.85	2.9	58.98	-48.828	1.77	0	0	2.15	2.89	0.85	-1	0	0	-6.67	461.50	
475	259557.40	12.329	2.4	1.9	32.28	-58.289	-1.831	0	0	2.31	2.12	0.9	-1	0	0	-4.27	523.80	
476	259550.30	14.526	2.15	2.05	36.87	-52.734	0.854	0	0	2.02	2.78	1.2	-1	0	0	-5.74	516.75	
477	260132.10	17.639	1.05	5.05	70.21	-54.626	-1.404	0	0	0.78	4.31	0.65	-1	0	0	-18.08	484.10	
478	261696.30	33.63	3.6	5	197.19	-54.199	0.122	0	0	3.28	6.79	2.65	-1	0	0	-8.21	205.10	
479	261669.50	10.132	1.95	2.6	26.08	-52.917	-3.235	0	0	1.61	1.3	0.9	-1	0	0	-5.02	178.35	
480	261765.00	18.677	4.7	3.55	106.18	-50.171	-0.549	0	0	4.54	4.72	3.9	-1	0	0	-3.29	273.80	
481	261831.70	19.775	1.7	6.65	110.67	-50.842	0.366	0	0	1.37	5.35	0.8	-1	0	0	-11.52	340.50	
482	262147.10	16.357	3.4	6.9	103.84	-52.917	0.183	0	0	3.06	4.49	2.45	-1	0	0	-4.28	41.50	
483	263501.40	19.409	3.2	5.05	100.62	-55.176	-4.883	0	0	2.69	6.06	2.1	-1	0	0	-5.77	167.05	
484	263879.90	22.339	3.55	8	174.46	-51.941	1.465	0	0	3.38	7.53	2.55	-1	0	0	-5.29	545.50	
485	265461.30	19.104	2.7	3.85	71.93	-42.114	-0.183	0	0	1.9	3.2	1.55	-1	0	0	-8.03	283.75	
486	265556.80	14.648	3	2.5	51.21	-44.8	-1.343	0	0	2.83	2.99	1.9	-1	0	0	-4.15	379.20	
487	265725.30	26.367	3.8	7.8	186.28	-43.945	-0.183	0	0	3.43	7.17	2.25	-1	0	0	-6.15	547.70	
488	265909.60	56.641	1.75	6.4	331.19	-38.696	1.221	0	0	1.03	6.41	1.35	-1	0	0	-43.84	117.55	
489	266456.80	40.771	2.45	5.1	201.86	-36.438	0.366	0	0	2.08	4.91	2.05	-1	0	0	-15.66	50.40	
490	266723.60	10.864	3.55	1.2	28.54	-36.499	-2.197	0	0	3.44	1.55	1.15	-1	0	0	-2.53	317.20	
491	266933.30	23.193	1.4	7	125.56	-39.978	0.244	0	0	1.17	5.65	0.75	-1	0	0	-15.92	526.85	
492	267482.10	24.231	1.35	3.15	76.78	-50.171	-0.549	0	0	1.11	3.23	1.15	-1	0	0	-17.5	461.25	
493	267454.20	11.597	1.9	0.75	17.53	-49.805	1.038	0	0	1.77	0.75	0.5	-1	0	0	-5.24	433.35	
494	268582.30	9.705	1.9	2.65	26.66	-46.082	-0.916	0	0	1.8	0.76	0.65	-1	0	0	-4.3	332.65	
495	271140.60	25.085	1.8	4.2	94.15	-40.527	1.648	0	0	1.28	4.22	1.25	-1	0	0	-15.67	433.35	
496	271047.80	14.526	1.85	5.1	65.02	-40.71	-2.93	0	0	1.72	4	1.45	-1	0	0	-6.74	340.65	
497	271503.80	31.799	1.95	4.85	134.95	-46.082	2.502	0	0	1.7	3.71	1.55	-1	0	0	-14.99	182.15	
498	272315.80	20.447	1.05	4.6	73.61	-40.161	0.488	0	0	0.84	3.53	0.55	-1	0	0	-19.52	379.80	
499	273552.80	12.756	0.95	3.8	40.33	-33.508	1.099	0	0	0.83	3.25	0.6	-1	0	0	-12.34	388.05	
500	273579.60	11.719	1.5	7.15	65.24	-34.912	0.732	0	0	1.29	1.28	0.2	-1	0	0	-7.27	414.80	
