500	Time (ms)	Amplitude	Rise (ms)	Decay (ms)	Area	Baseline	Noise	Group	Channel	10-90Rise	HalfWidth	Rise50	Peak Dir	Burst#	BurstE#	10-90Slope	Rel Time	
425	210269.70	9.158	2.25	0.65	14.36	-29.814	0.062	0	0	2.15	0.6	0.45	-1	0	0	-3.41	426.50	
426	210933.70	44.257	1.4	3.2	138.25	-28.439	0.83	0	0	1.15	3.61	0.95	-1	0	0	-30.86	476.10	
427	211248.30	34.849	1.9	5.05	160.93	-31.439	-3.133	0	0	1.7	5.33	1.1	-1	0	0	-16.37	176.35	
428	211559.70	17.987	3.05	2.15	62.47	-29.475	0.491	0	0	2.9	3.61	2.45	-1	0	0	-4.97	487.70	
429	211675.10	19.852	0.85	3.9	53.76	-28.707	-1.517	0	0	0.71	2.12	0.5	-1	0	0	-22.46	603.10	
430	212496.50	16.478	1.55	5.85	80.35	-31.269	-3.41	0	0	1.14	5.31	0.9	-1	0	0	-11.59	195.70	
431	212702.30	29.948	2.85	4.8	145.62	-30.618	-0.428	0	0	2.49	4.67	1.8	-1	0	0	-9.62	401.45	
432	212865.20	13.372	1.6	0.75	16.31	-31.769	-1.285	0	0	1.5	0.78	0.6	-1	0	0	-7.14	564.40	
433	213886.00	19.147	3.35	2.4	63.89	-29.546	-0.616	0	0	2.52	2.58	1.05	-1	0	0	-6.09	356.35	
434	215134.80	10.783	2.3	0.6	15.73	-29.662	0.786	0	0	2.2	0.94	0.4	-1	0	0	-3.92	376.45	
435	216811.80	9.319	2.3	1.35	21.51	-29.475	1.214	0	0	2.12	0.99	0.85	-1	0	0	-3.51	210.25	
436	217192.80	28.02	3.35	4.7	127.62	-27.931	-0.562	0	0	2.21	5.17	0.9	-1	0	0	-10.14	591.20	
437	217573.40	19.335	2.35	2.45	61.4	-28.082	0.366	0	0	2.18	2.51	1.9	-1	0	0	-7.09	357.40	
438	217875.20	21.941	1.8	6.05	103.53	-28.109	3.437	0	0	1.63	3.43	0.8	-1	0	0	-10.74	44.75	
439	217990.20	16.773	2	1.4	31.28	-26.476	0.17	0	0	1.34	1.97	0.9	-1	0	0	-10.05	159.80	
440	218166.80	52.559	2.8	3.6	217.24	-26.056	-0.268	0	0	2.27	4.43	1.9	-1	0	0	-18.49	336.45	
441	218509.00	30.644	2.25	4.35	125.9	-28.386	-1.83	0	0	1.8	4.17	1.45	-1	0	0	-13.64	64.20	
442	218983.60	19.87	3.05	3.95	80.2	-28.386	-0.455	0	0	2.67	3.24	2.05	-1	0	0	-5.94	538.80	
443	219575.30	27.359	2.9	3.8	124.12	-28.288	0.777	0	0	2.54	5.48	2.25	-1	0	0	-8.62	516.15	
444	219751.50	28.654	2.05	4.2	117.89	-29.314	0.5	0	0	1.72	4.67	1.05	-1	0	0	-13.34	77.95	
445	220105.30	12.97	3.15	1.75	32.68	-28.689	1.33	0	0	2.28	1.46	0.8	-1	0	0	-4.55	431.65	
446	220163.60	40.785	2.5	5	199.22	-28.538	2.365	0	0	1.77	5.13	1.75	-1	0	0	-18.47	490.00	
447	220855.70	15.496	2.65	3.55	60.49	-27.877	-1.705	0	0	2.18	3.89	0.45	-1	0	0	-5.69	567.65	
448	220970.00	19.879	1.35	2.2	37.76	-29.716	0.705	0	0	1.03	1.6	0.65	-1	0	0	-15.4	67.55	
449	221145.60	14.023	3.8	1.25	37.68	-29.93	-0.786	0	0	2.76	2.26	2.2	-1	0	0	-4.06	243.20	
450	221759.10	8.971	0.6	3.65	29.86	-29.52	-0.339	0	0	0.53	2.39	0.1	-1	0	0	-13.61	242.30	
451	221953.80	14.327	2.85	2.45	41.42	-28.6	1.393	0	0	2.08	3.31	1.45	-1	0	0	-5.5	437.05	
452	221978.30	28.502	2.7	3.65	120.5	-30.68	1.205	0	0	2.47	4.45	1.65	-1	0	0	-9.23	461.45	
453	223129.00	16.433	2.65	2.2	49.16	-29.671	-0.009	0	0	2.55	3.16	1.55	-1	0	0	-5.16	383.45	
454	223151.20	16.675	1.65	2.2	40.8	-30.073	-1.91	0	0	1.25	1.52	1.2	-1	0	0	-10.64	405.55	
455	223373.20	34.697	1.6	5.15	154.19	-29.064	1.589	0	0	1.43	4.14	1.15	-1	0	0	-19.38	13.15	
456	223863.00	38.937	2.05	3.6	141.3	-30.466	-2.044	0	0	1.55	4	1.4	-1	0	0	-20.06	502.95	
457	224860.00	27.467	1.9	2.25	75.59	-29.662	1.642	0	0	1.69	2.83	1.45	-1	0	0	-13.01	271.25	
458	225459.50	38.883	2.05	3.85	145	-30.127	-1.991	0	0	1.7	4.43	1.2	-1	0	0	-18.29	256.30	
459	225513.90	19.227	3.1	3.1	72.29	-29.805	0.58	0	0	2.68	3.56	1.65	-1	0	0	-5.75	310.70	
460	226486.50	36.804	2.7	4.95	180.16	-30.394	0.571	0	0	1.54	5.08	1.45	-1	0	0	-19.17	54.55	
461	227044.50	17.112	2.4	4	72.69	-29.77	0.062	0	0	2.01	5.14	1.55	-1	0	0	-6.82	612.55	
462	227060.10	16.309	2.05	1.8	24.48	-31.26	1.883	0	0	0.68	1.51	0.15	-1	0	0	-19.09	13.70	
463	227268.00	12.899	1.95	1	24.96	-29.886	0.152	0	0	1.86	0.57	0.4	-1	0	0	-5.56	221.60	
464	227341.40	11.64	0.45	1.7	15.44	-30.109	2.116	0	0	0.33	0.71	0.35	-1	0	0	-28.48	295.00	
465	227802.50	27.984	1.5	3.6	99.06	-31.189	0.786	0	0	1.27	3.98	0.9	-1	0	0	-17.64	141.70	
466	228385.80	69.572	1.9	4.5	304.86	-29.171	-1.937	0	0	1.02	4.71	1.4	-1	0	0	-54.67	110.65	
467	228492.30	35.259	1.45	3.6	119.2	-28.859	-0.339	0	0	0.98	3.5	1.1	-1	0	0	-28.69	217.05	
468	229612.80	44.855	2.15	4.65	209.86	-28.636	0.973	0	0	1.98	4.99	1.75	-1	0	0	-18.16	108.80	
469	230165.50	34.251	1.8	5.3	154.75	-26.94	0.812	0	0	1.23	4.71	0.9	-1	0	0	-22.22	47.15	
470	232386.10	63.342	1.95	4.8	280.98	-29.448	-0.714	0	0	1.2	4.92	1.35	-1	0	0	-42.17	424.50	
471	232572.20	21.084	2	2.8	64.8	-30.957	-2.812	0	0	1.84	3.49	1.4	-1	0	0	-9.17	610.55	
472	232950.80	36.429	1.35	4.95	155.07	-31.599	-0.33	0	0	1.12	4.32	1.1	-1	0	0	-26.04	374.85	
473	233522.90	19.299	2.7	3.2	66.02	-27.109	-0.321	0	0	2.53	2.91	1.85	-1	0	0	-6.11	332.50	
474	234430.30	17.496	3.2	1.95	52.57	-25.226	2.026	0	0	3	2.76	1.85	-1	0	0	-4.66	11.05	
475	235217.10	35.295	1.15	3.6	117.52	-27.27	-0.491	0	0	0.69	4.01	0.7	-1	0	0	-40.91	183.50	
476	235989.20	20.79	2.1	2.5	53.41	-26.19	1.401	0	0	1.05	3.22	0.8	-1	0	0	-15.87	341.15	
477	236956.50	36.911	2	2.7	119.74	-29.832	-1.116	0	0	1.83	3.85	1.5	-1	0	0	-16.17	79.65	
478	238375.70	17.772	2	3.5	66.37	-28.118	-0.919	0	0	1.53	4.51	1.55	-1	0	0	-9.31	270.05	
479	238976.00	46.676	2.25	4.35	215.3	-29.805	0.33	0	0	2.07	5.31	1.65	-1	0	0	-18.01	256.05	
480	239472.20	26.743	2.2	2.4	83.58	-30.332	-1.821	0	0	1.96	3.2	1.9	-1	0	0	-10.93	137.75	
481	239735.00	15.943	1.45	1.65	32.65	-29.555	-1.464	0	0	1.32	1.7	1.35	-1	0	0	-9.69	400.55	
482	241062.20	14.871	1.65	4.9	65.9	-28.1	-0.678	0	0	1.52	5.21	1.1	-1	0	0	-7.8	499.00	
483	241682.80	65.957	1.95	5.45	335.5	-28.752	-0.812	0	0	1.64	5.03	1.4	-1	0	0	-32.09	505.25	
484	242126.00	29.618	1.45	2.85	82.35	-28.511	0.107	0	0	1.28	3.21	1.1	-1	0	0	-18.56	333.95	
485	245209.80	25.788	1.8	2.65	79.28	-29.252	2.58	0	0	1.67	3.04	1.45	-1	0	0	-12.36	345.80	
486	245453.90	16.63	1.2	2.2	33.28	-29.1	-2.455	0	0	1.08	2.02	0.8	-1	0	0	-12.36	589.90	
487	246420.00	24.485	1.65	2.6	71.45	-28.502	-0.339	0	0	1.51	3.72	1.25	-1	0	0	-12.97	327.15	
488	247002.20	15.086	1.75	2.8	49.61	-28.091	-2.937	0	0	1.62	3.35	1.65	-1	0	0	-7.44	295.00	
489	247995.30	26.333	1.1	3.2	66.08	-26.681	0.223	0	0	0.61	2.55	0.65	-1	0	0	-34.52	59.35	
490	248400.20	47.64	1.9	3.55	163.14	-27.654	1.232	0	0	1.43	3.73	1.15	-1	0	0	-26.58	464.20	
491	248911.80	30.287	2.4	3.35	109.72	-28.993	2.026	0	0	2.17	4.09	1.3	-1	0	0	-11.15	361.35	
492	249229.00	26.476	1.65	3.5	86.6	-28.359	0.768	0	0	1.32	3.31	1.2	-1	0	0	-16.1	64.20	
493	249535.20	51.666	2.95	4	229.58	-26.413	1.25	0	0	1.24	4.98	1.85	-1	0	0	-33.43	370.40	
494	249995.10	33.01	2.7	2.7	117.19	-33.456	0.054	0	0	2.52	3.99	2.2	-1	0	0	-10.48	215.90	
495	250319.80	21.95	1.45	3.2	67.26	-29.68	-0.473	0	0	1.34	3.61	1.05	-1	0	0	-13.08	540.55	
496	251787.20	12.792	4	1.5	46.04	-29.796	1.419	0	0	3.89	0.32	0.2	-1	0	0	-2.63	164.75	
497	252720.70	25.931	1.2	4.1	97.69	-28.591	2.508	0	0	1	3.9	0.9	-1	0	0	-20.68	483.85	
498	253005.00	13.55	1.2	2.4	26.07	-29.921	-1.812	0	0	0.94	0.53	0.4	-1	0	0	-11.59	153.75	
499	253337.30	17.647	1.7	1.6	39.2	-30.555	1.33	0	0	1.58	2.25	1.45	-1	0	0	-8.91	486.15	
500	253473.20	40.356	2.7	4.35	191.82	-28.939	-1.866	0	0	1.5	4.73	2.15	-1	0	0	-21.49	7.60	
