500	Time (ms)	Amplitude	Rise (ms)	Decay (ms)	Area	Baseline	Noise	Group	Channel	10-90Rise	HalfWidth	Rise50	Peak Dir	Burst#	BurstE#	10-90Slope	Rel Time	
212	32591.90	32.03	1.65	3.55	120.42	-62.58	1.085	0	0	1.22	4.21	1.15	-1	0	0	-21.04	604.70	
213	32844.00	15.509	1.75	1.35	29.54	-51.345	0.644	0	0	1.49	1.68	1.3	-1	0	0	-8.33	242.40	
214	33147.95	36.562	1.65	5	154.99	-50.003	1.912	0	0	1.45	4.2	1.2	-1	0	0	-20.18	546.35	
215	33242.95	34.512	1.25	4.15	120.06	-51.079	-0.303	0	0	1.08	3.69	0.85	-1	0	0	-25.62	26.95	
216	33509.85	15.381	2.95	3.9	66.78	-50.959	2.795	0	0	2.32	2.81	1.65	-1	0	0	-5.31	293.85	
217	33527.35	40.552	3.05	8.25	309.67	-47.806	2.795	0	0	2.86	8.09	1.7	-1	0	0	-11.34	311.35	
218	33538.15	15.39	2.25	2.25	43.18	-58.323	2.795	0	0	2.18	2.21	0.95	-1	0	0	-5.64	322.15	
219	33611.10	53.156	2.25	5.3	275.27	-48.983	-0.735	0	0	0.99	5.61	1.8	-1	0	0	-43.05	395.10	
220	33644.60	25.466	1.45	4.2	94.18	-51.731	-1.489	0	0	1.22	3.28	1.05	-1	0	0	-16.64	428.60	
221	33974.95	12.485	1.85	1.25	23.75	-51.888	3.107	0	0	1.77	1.52	0.9	-1	0	0	-5.65	144.55	
222	34008.10	19.508	4.6	4.55	115.12	-50.113	0.726	0	0	4.45	5.46	3.85	-1	0	0	-3.51	177.70	
223	34360.35	16.355	1.2	3.5	47.19	-50.196	-0.239	0	0	1.05	2.06	0.7	-1	0	0	-12.42	529.95	
224	34394.95	20.097	2.75	2	65.79	-51.777	1.977	0	0	2.6	3.47	2.55	-1	0	0	-6.18	564.55	
225	34820.60	68.611	1.55	4	267.32	-50.49	0.018	0	0	0.97	4.3	1.25	-1	0	0	-56.58	375.80	
226	34979.15	37.004	3.9	7.3	281.5	-51.079	-0.717	0	0	3.22	7.86	2.8	-1	0	0	-9.18	534.35	
227	35050.20	22.009	3.7	3.95	109.43	-49.709	-1.039	0	0	3.54	4.23	3.3	-1	0	0	-4.97	605.40	
228	35065.35	13.055	2.1	1.6	32.26	-53.726	-1.719	0	0	1.91	3.08	1.6	-1	0	0	-5.46	6.15	
229	35562.35	47.907	1.5	4.75	201.47	-53.469	-0.69	0	0	1.32	4.74	1.2	-1	0	0	-29.09	503.15	
230	35621.75	31.69	1.6	2.35	81.84	-54.352	1.425	0	0	1.33	3.06	1.25	-1	0	0	-19.13	562.55	
231	35602.75	9.828	1.7	0.65	12.06	-53.929	0.965	0	0	1.61	0.5	0.2	-1	0	0	-4.89	543.55	
232	35897.80	52.412	1.75	4.85	204.87	-52.283	2.657	0	0	1.19	4.24	1	-1	0	0	-35.33	224.20	
233	36150.00	38.953	2.45	5	185.56	-49.222	-2.767	0	0	1.92	4.83	1.55	-1	0	0	-16.25	476.40	
234	36106.35	8.688	2.5	3.4	32.7	-51.888	0.625	0	0	2.39	2.22	1.05	-1	0	0	-2.9	432.75	
235	36437.85	37.849	1.85	4.55	164.15	-49.562	1.949	0	0	1.14	3.9	1.5	-1	0	0	-26.5	149.85	
236	36862.65	11.427	2.35	0.2	12.8	-51.207	-1.259	0	0	2.25	0.3	0.2	-1	0	0	-4.06	574.65	
237	36887.50	23.986	1.8	3.15	76.81	-49.672	-0.064	0	0	1.66	3.77	1.35	-1	0	0	-11.56	599.50	
238	36621.85	9.754	3	0.2	17.26	-51.593	2.105	0	0	2.75	0.21	0.1	-1	0	0	-2.84	333.85	
239	36947.05	12.586	1.9	1.9	31.38	-49.7	0.855	0	0	1.71	2.46	1.5	-1	0	0	-5.88	44.65	
240	36963.70	34.393	1.7	3.55	125.32	-51.207	1.839	0	0	1.49	3.51	1.45	-1	0	0	-18.45	61.30	
241	37033.00	20.786	1.95	4.55	85.55	-49.433	0.496	0	0	1.81	4.05	0.85	-1	0	0	-9.18	130.60	
242	37122.95	39.449	2.3	5.55	211.2	-50.509	-2.142	0	0	1.84	5.92	1.55	-1	0	0	-17.15	220.55	
243	37727.00	26.082	2.8	5.05	138.33	-51.557	-1.416	0	0	1.29	5.7	2.2	-1	0	0	-16.22	210.20	
244	37757.65	26.541	1.2	2.9	71.81	-50.463	0.414	0	0	0.81	2.94	0.75	-1	0	0	-26.12	240.85	
245	37852.00	51.777	1.5	10.6	479.2	-50.224	-2.252	0	0	1.33	10.63	1.15	-1	0	0	-31.17	335.20	
246	37856.65	36.673	1.5	3.6	137.75	-70.265	-2.252	0	0	1.31	4.41	1.35	-1	0	0	-22.41	339.85	
247	37963.65	15.473	2.45	1.7	45.37	-54.186	-1.131	0	0	2.04	3.51	1.9	-1	0	0	-6.07	446.85	
248	38017.35	19.812	2.3	2.8	59.98	-52.053	3.107	0	0	2.18	1.44	1	-1	0	0	-7.27	500.55	
249	38197.55	62.442	1.9	5	280.85	-50.61	-0.984	0	0	0.86	4.66	1.55	-1	0	0	-57.84	66.35	
250	38275.00	12.862	1.45	2	24.53	-50.978	-1.921	0	0	1.33	1.24	0.8	-1	0	0	-7.73	143.80	
251	38374.55	21.366	2.9	2.5	74.29	-50.601	2.023	0	0	2.56	4.14	2.1	-1	0	0	-6.67	243.35	
252	38642.05	16.263	2.3	3.5	55.57	-51.796	3.521	0	0	1.58	3.12	1.1	-1	0	0	-8.26	510.85	
253	38537.10	28.224	2.15	5	128.31	-52.972	0.699	0	0	1.93	4.08	1.45	-1	0	0	-11.71	405.90	
254	38734.05	13.9	1.9	1.5	31.46	-53.818	0.156	0	0	1.85	2.32	1.5	-1	0	0	-6.02	602.85	
255	39627.20	42.225	3.95	6.8	303.36	-51.952	1.361	0	0	3.54	8.95	2.95	-1	0	0	-9.54	267.20	
256	39671.70	24.17	3.3	4.4	117.95	-51.741	0.561	0	0	2.88	5.24	1.9	-1	0	0	-6.72	311.70	
257	39903.80	12.016	1.5	1.3	17.41	-56.135	-3.539	0	0	1.45	0.22	0.1	-1	0	0	-6.62	543.80	
258	40223.85	17.798	2.95	1.2	50.1	-51.226	-1.214	0	0	2.6	3.22	2.15	-1	0	0	-5.47	249.45	
259	40259.00	59.849	1.55	4	233.81	-52.678	-1.103	0	0	0.76	4.16	1.25	-1	0	0	-62.72	284.60	
260	40289.90	21.981	2.45	3.4	80.28	-49.258	0.147	0	0	2.28	4.1	1.85	-1	0	0	-7.71	315.50	
261	40351.75	48.845	4.1	8.6	434.63	-52.402	0.91	0	0	3.14	9.91	3.15	-1	0	0	-12.45	377.35	
262	40379.40	37.969	2.85	5.65	223.46	-51.327	-2.445	0	0	2.58	6.63	2.1	-1	0	0	-11.77	405.00	
263	40386.75	18.865	1.3	2	43.19	-60.438	-2.445	0	0	0.91	2.79	0.8	-1	0	0	-16.63	412.35	
264	40391.85	20.226	1.45	1.2	33.29	-62.396	-2.445	0	0	1.3	1.52	1	-1	0	0	-12.41	417.45	
265	40605.15	14.388	1.2	3.2	41.99	-50.389	-0.386	0	0	1.06	2.55	0.9	-1	0	0	-10.91	16.35	
266	40679.40	16.484	3.7	5.15	91.29	-51.612	0.423	0	0	3.55	3.49	1.6	-1	0	0	-3.71	90.60	
267	40792.60	43.641	1.15	3.6	149.36	-50.389	-0.423	0	0	0.95	4.3	0.85	-1	0	0	-36.77	203.80	
268	41146.80	49.635	1.5	4.55	191.59	-52.577	-1.508	0	0	1.1	4.49	1	-1	0	0	-36.26	558.00	
269	41727.80	22.11	2	6.15	109.67	-52.77	-1.554	0	0	1.87	3.97	1.5	-1	0	0	-9.46	524.60	
270	41744.95	28.233	2.15	4.75	131.32	-56.484	0.276	0	0	1.78	4.82	1.6	-1	0	0	-12.71	541.75	
271	41997.80	23.627	4.6	2.4	102.95	-60.989	-1.664	0	0	4.45	4.47	3.15	-1	0	0	-4.25	180.20	
272	42124.90	49.231	1.5	4.6	208.68	-54.499	-0.34	0	0	0.82	4.57	1.15	-1	0	0	-47.89	307.30	
273	42749.10	18.672	1.85	4.55	77.03	-49.277	-0.037	0	0	1.7	3.49	1.25	-1	0	0	-8.76	317.10	
274	42775.00	47.447	1.3	3.6	159.67	-54.287	0.8	0	0	1.08	3.8	1	-1	0	0	-35.25	343.00	
275	42915.05	88.597	4.3	4.4	484.43	-55.354	-0.165	0	0	3.94	6.58	3.3	-1	0	0	-17.99	483.05	
276	42980.10	67.82	2.85	5.55	395.99	-54.039	1.407	0	0	1.67	6.22	2.35	-1	0	0	-32.54	548.10	
277	43212.70	37.169	2.65	3.7	145.72	-51.566	1.931	0	0	1.02	4.13	1.7	-1	0	0	-29.16	166.30	
278	43298.10	31.166	4.15	4.05	177.5	-55.813	-0.69	0	0	3.95	6.39	3.2	-1	0	0	-6.31	251.70	
279	43490.25	14.296	3.3	4.1	60.06	-54.269	-1.057	0	0	1.9	4.14	1.45	-1	0	0	-6	443.85	
280	43504.10	22.404	0.9	3.25	62	-58.728	-0.506	0	0	0.64	2.98	0.55	-1	0	0	-28.08	457.70	
281	43612.55	25.107	3.05	3.3	99.3	-55.124	-1.002	0	0	2.65	3.76	1.7	-1	0	0	-7.59	566.15	
282	43687.75	20.731	1.05	4.25	76.74	-50.417	3.172	0	0	0.88	3.45	0.7	-1	0	0	-18.93	26.95	
283	43768.05	45.176	3.5	8.1	357.11	-51.354	2.409	0	0	2.62	8.41	2.45	-1	0	0	-13.78	107.25	
284	43812.90	30.982	3.5	8.15	256.87	-57.781	0.717	0	0	3.09	9	2.2	-1	0	0	-8.02	152.10	
285	43796.15	58.93	2.4	6.4	331.61	-56.549	-0.285	0	0	1.78	6.2	1.5	-1	0	0	-26.45	135.35	
286	43867.05	12.779	1.45	1.25	23.51	-54.692	2.565	0	0	1.29	2.31	1.15	-1	0	0	-7.94	206.25	
287	43904.45	27.452	4.1	6.85	200.6	-52.779	3.061	0	0	3.7	8.16	2.75	-1	0	0	-5.94	243.65	
288	43961.55	19.545	1.65	4.3	75.26	-54.333	-1.774	0	0	1.35	3.99	0.9	-1	0	0	-11.61	300.75	
289	44182.80	53.984	2.7	7.65	376.06	-53.809	0.671	0	0	2.15	7.83	2.25	-1	0	0	-20.11	522.00	
290	44193.35	24.923	1.65	3.3	81.98	-64.326	0.671	0	0	1.52	4.18	1.05	-1	0	0	-13.08	532.55	
291	44292.15	21.77	1.5	4.25	79.46	-53.965	-0.23	0	0	1.21	3.79	0.95	-1	0	0	-14.39	16.95	
292	44434.55	41.922	3.35	7.65	315.3	-52.384	2.979	0	0	2.62	7.75	2.4	-1	0	0	-12.81	159.35	
293	44485.35	19.086	1.2	4.5	76.24	-52.614	0.055	0	0	1.08	4.52	0.85	-1	0	0	-14.1	210.15	
294	44530.85	22.993	2.2	3.95	91.41	-51.833	-0.018	0	0	1.76	4.35	1.2	-1	0	0	-10.45	255.65	
295	44602.60	48.137	1.45	5.1	226.8	-52.623	1.875	0	0	0.78	5.04	1.1	-1	0	0	-49.63	327.40	
296	44745.90	51.98	1.6	3.9	191.24	-51.961	2.455	0	0	0.85	3.65	1.25	-1	0	0	-49.11	470.70	
297	44912.10	18.083	1.1	4.6	67.67	-50.15	0.864	0	0	0.94	2.67	0.65	-1	0	0	-15.33	22.50	
298	44929.90	55.593	3.05	5.05	308.79	-53.359	-1.186	0	0	2.69	6.14	2.55	-1	0	0	-16.56	40.30	
299	45110.30	20.419	1.6	4.8	83	-49.911	-1.885	0	0	1.26	3.28	0.7	-1	0	0	-12.92	220.70	
300	45132.30	24.17	4.65	3.85	102.74	-51.143	-0.267	0	0	4.49	2.46	0.95	-1	0	0	-4.31	242.70	
301	45260.90	51.125	1.7	4.3	208.01	-51.318	0.303	0	0	1.25	4.39	1.3	-1	0	0	-32.77	371.30	
302	45419.45	34.135	1.95	4.15	138.22	-51.805	0.781	0	0	1.75	4.05	1.45	-1	0	0	-15.57	529.85	
303	45657.20	26.891	1.45	3.3	86.93	-50.978	1.388	0	0	1.31	3.83	1.15	-1	0	0	-16.42	153.20	
304	45674.05	41.407	1.75	3.7	151.76	-55.593	-3.53	0	0	1.12	3.84	1.4	-1	0	0	-29.49	170.05	
305	45854.30	27.121	1.95	4.55	116	-50.987	3.53	0	0	1.79	4.83	1.4	-1	0	0	-12.11	350.30	
306	45869.45	57.229	3.15	7	395.09	-53.699	-0.092	0	0	2.07	7.01	2.4	-1	0	0	-22.13	365.45	
307	46157.10	19.793	1.85	2.3	54.87	-52.504	-0.634	0	0	1.72	3.74	1.55	-1	0	0	-9.22	38.70	
308	46334.40	18.148	1.6	3.45	60.49	-50.803	1.039	0	0	1.49	3.64	0.8	-1	0	0	-9.74	216.00	
309	46380.30	16.456	4.1	2.85	72.56	-50.84	-0.873	0	0	3.93	3.31	3.15	-1	0	0	-3.35	261.90	
310	46394.00	15.914	4.55	0.8	54.25	-49.203	-0.873	0	0	4.48	0.29	0.15	-1	0	0	-2.84	275.60	
311	46661.25	18.479	3.05	3.3	76.89	-47.686	1.379	0	0	2.85	3.86	2.75	-1	0	0	-5.18	542.85	
312	46475.20	10.545	0.9	1.55	13.66	-49.277	-2.289	0	0	0.81	0.58	0.15	-1	0	0	-10.36	356.80	
313	46934.15	21.292	1	5.45	90.45	-47.309	1.563	0	0	0.71	4.28	0.45	-1	0	0	-24.16	201.35	
314	47137.85	26.9	4.85	5.55	179.6	-48.164	-1.361	0	0	4.23	6.24	3.45	-1	0	0	-5.08	405.05	
315	47424.00	28.555	4.9	5	193.37	-56.227	-2.749	0	0	3.67	7.8	3.55	-1	0	0	-6.23	76.80	
316	47473.45	13.606	3.2	1.1	36.17	-53.405	1.903	0	0	3.05	0.38	0.15	-1	0	0	-3.57	126.25	
317	47717.05	61.366	1.85	5.05	289.13	-51.161	1.894	0	0	1.66	5.13	1.55	-1	0	0	-29.59	369.85	
318	47755.25	13.717	1.85	0.15	15.13	-52.246	0.487	0	0	1.73	0.89	0.8	-1	0	0	-6.32	408.05	
319	47932.15	30.182	0.85	3.15	82.11	-51.713	-0.423	0	0	0.72	3.04	0.7	-1	0	0	-33.6	584.95	
320	48502.35	13.211	2.65	2.9	49.31	-49.424	2.16	0	0	2.51	3.84	2	-1	0	0	-4.21	540.75	
321	48798.40	49.323	1.4	5.15	206.83	-48.413	0.855	0	0	1.1	4.27	1	-1	0	0	-35.74	222.40	
322	48880.05	28.619	2.85	3.95	125.35	-47.153	-1.25	0	0	2.6	4.71	2.35	-1	0	0	-8.8	304.05	
323	48957.20	8.651	4.05	0.3	20.95	-59.095	1.122	0	0	3.91	0.24	0.1	-1	0	0	-1.77	381.20	
324	49025.35	42.63	2.05	4.5	183.87	-48.744	-1.508	0	0	1.77	4.54	1.5	-1	0	0	-19.27	449.35	
325	49031.25	23.498	1.25	2.15	56.03	-58.856	-1.508	0	0	0.88	2.43	1	-1	0	0	-21.47	455.25	
326	49101.15	30.614	1.95	5.6	153	-49.911	-1.581	0	0	1.49	5.75	1.55	-1	0	0	-16.41	525.15	
327	49207.80	26.128	1.9	3.25	82.25	-50.527	1.324	0	0	1.74	2.74	1.45	-1	0	0	-11.98	17.40	
328	49232.10	53.69	1.95	3.9	214.06	-50.233	1.921	0	0	1.41	4.41	1.65	-1	0	0	-30.45	41.70	
329	49257.40	35.22	1.45	2.9	101.94	-50.867	1.342	0	0	1.27	3.42	0.85	-1	0	0	-22.13	67.00	
330	49328.30	12.282	0.9	4.1	38.58	-49.553	-0.331	0	0	0.82	1.27	0.85	-1	0	0	-11.94	137.90	
331	49523.05	52.991	2.35	4.9	241.46	-46.601	-0.754	0	0	1.26	4.8	1.45	-1	0	0	-33.55	332.65	
332	49550.90	23.057	2.8	2.4	78.55	-50.26	-0.938	0	0	2.12	4.13	2.15	-1	0	0	-8.69	360.50	
333	49687.90	40.819	1.8	5.4	181.84	-47.705	-1.03	0	0	0.94	4.44	0.8	-1	0	0	-34.63	497.50	
334	49699.55	20.851	1.85	1.4	40.59	-49.608	-1.03	0	0	1.74	2.21	1.1	-1	0	0	-9.56	509.15	
335	49813.15	53.497	3.1	8.2	408.86	-50.058	-1.774	0	0	2.46	7.83	2.5	-1	0	0	-17.37	8.35	
336	49927.70	50.812	1.4	4.2	187.29	-48.652	1.131	0	0	1.14	4.18	1.05	-1	0	0	-35.79	122.90	
337	49986.65	32.416	1.45	3.75	110.37	-46.85	2.896	0	0	1.11	3.69	0.95	-1	0	0	-23.27	181.85	
338	50044.90	10.076	1.4	1.75	20.04	-47.741	-0.947	0	0	1.02	0.62	0.5	-1	0	0	-7.91	240.10	
339	50106.40	39.495	3.55	5.9	246.43	-49.902	0.993	0	0	3.07	6.84	2.5	-1	0	0	-10.29	301.60	
340	50396.20	35.854	2.35	7.9	246.33	-48.219	-1.066	0	0	2.03	7.46	1.45	-1	0	0	-14.1	591.40	
341	50505.15	31.414	3.45	5.55	176.27	-48.348	-0.395	0	0	2.64	5.45	2.3	-1	0	0	-9.53	85.95	
342	50523.55	33.335	4.8	7.15	264.36	-55.721	-2.216	0	0	4.19	8.25	3.35	-1	0	0	-6.37	104.35	
343	50556.50	13.946	2.15	3.1	49.92	-54.278	0.662	0	0	1.98	2.74	0.9	-1	0	0	-5.63	137.30	
344	51299.90	37.73	2.95	5.2	198.95	-47.401	0.487	0	0	2.28	5.29	2.3	-1	0	0	-13.24	266.30	
345	51427.95	14.636	1.05	1.95	30.94	-49.314	3.723	0	0	0.9	1.66	0.8	-1	0	0	-13.05	394.35	
346	51520.90	32.995	4.75	6.15	251.26	-54.453	1.259	0	0	4.2	7.77	3.65	-1	0	0	-6.29	487.30	
347	51661.60	20.621	2.55	9.6	155.02	-48.615	-2.96	0	0	2.44	6.54	0.9	-1	0	0	-6.76	13.60	
348	51869.90	23.195	1.15	3.55	77.96	-46.877	0.901	0	0	0.95	3.95	0.9	-1	0	0	-19.49	221.90	
349	52032.30	57.643	1.8	4.75	246.13	-48.477	0.267	0	0	1.24	4.65	1.25	-1	0	0	-37.14	384.30	
350	52268.65	50.978	1.85	4.4	226.96	-48.946	1.802	0	0	1.57	5.39	1.55	-1	0	0	-25.95	6.25	
351	52395.80	40.782	1.75	3.8	150.27	-48.422	-1.728	0	0	1.55	3.74	1.4	-1	0	0	-21.09	133.40	
352	52412.45	30.081	1.4	3.05	93.89	-56.163	1.544	0	0	1.27	3.47	1.1	-1	0	0	-19.02	150.05	
353	52701.30	51.437	1.85	4.35	215.99	-46.978	-0.313	0	0	0.96	4.56	1.45	-1	0	0	-42.86	438.90	
354	52969.20	38.916	2	3.5	144.84	-49.975	0.303	0	0	1.61	4.05	1.8	-1	0	0	-19.32	92.40	
355	53530.90	40.975	3.95	4.55	232.54	-52.927	1.287	0	0	3.75	5.96	3.1	-1	0	0	-8.74	39.70	
356	53570.10	52.908	1.75	4.85	239.23	-51.952	-1.03	0	0	1.35	4.95	1.35	-1	0	0	-31.3	78.90	
357	53683.55	26.302	1.25	12.3	336.22	-48.835	-0.092	0	0	1.07	12.55	0.8	-1	0	0	-19.58	192.35	
358	53688.30	34.99	2.15	4.5	157.68	-57.091	-0.092	0	0	1.63	5.19	1.25	-1	0	0	-17.21	197.10	
359	53715.10	10.379	1.1	2.4	21.45	-51.318	-0.69	0	0	1.02	0.27	0.15	-1	0	0	-8.14	223.90	
360	53983.10	15.353	2.6	2.9	54.8	-48.504	-1.903	0	0	2.24	3.65	1.8	-1	0	0	-5.49	491.90	
361	54267.20	13.404	2.4	1.5	28.19	-48.247	1.342	0	0	2.31	0.26	0.15	-1	0	0	-4.65	161.60	
362	54215.00	49.994	2.05	3.45	174.08	-48.33	-0.965	0	0	1.53	4.22	1.4	-1	0	0	-26.16	109.40	
363	54298.75	35.707	1.4	3.6	119.21	-48.468	1.315	0	0	0.99	3.78	0.9	-1	0	0	-28.97	193.15	
364	54286.25	13.533	1.5	2.9	40.22	-46.372	-1.324	0	0	1.36	2.92	1	-1	0	0	-7.97	180.65	
365	54513.10	30.541	3.65	3.6	143.67	-46.215	-0.506	0	0	3.44	6.01	2.5	-1	0	0	-7.09	407.50	
366	54896.25	44.809	1.65	4.9	186.61	-50.738	1.701	0	0	1.22	4.13	1.1	-1	0	0	-29.48	176.25	
367	54936.60	37.831	2.6	7.95	261.09	-47.429	0.34	0	0	2.19	7.6	1.75	-1	0	0	-13.83	216.60	
368	54955.70	17.008	0.95	2	31.19	-50.325	0.772	0	0	0.86	1	0.4	-1	0	0	-15.76	235.70	
369	55067.10	21.522	1.45	3.3	57.91	-47.889	0.359	0	0	1.24	2.68	0.85	-1	0	0	-13.86	347.10	
370	55100.65	19.352	2.7	3.1	77.25	-48.137	0.763	0	0	2.59	3.99	2.05	-1	0	0	-5.98	380.65	
371	55196.85	14.369	1.15	3.1	40.64	-58.047	0.23	0	0	1.04	2.58	0.65	-1	0	0	-11.09	476.85	
372	55322.50	39.734	1.2	4.05	150.93	-47.162	3.025	0	0	0.77	3.94	0.95	-1	0	0	-41.46	602.50	
373	55414.70	38.741	1.2	4.7	158.87	-46.39	1.397	0	0	0.75	4.33	0.9	-1	0	0	-41.24	80.30	
374	55443.30	58.084	1.75	4.95	255.52	-48.155	-2.013	0	0	0.91	4.46	1.25	-1	0	0	-50.94	108.90	
375	55500.50	28.215	2.2	3.45	105.05	-48.367	-2.905	0	0	2.04	3.97	1.7	-1	0	0	-11.07	166.10	
376	55789.80	26.293	4.8	3.1	136.23	-51.069	-1.287	0	0	4.57	6.56	4.4	-1	0	0	-4.61	455.40	
377	55787.05	26.808	2.2	7.75	195.11	-46.932	-2.455	0	0	2	7.59	1.8	-1	0	0	-10.74	452.65	
378	55816.05	22.368	2.35	3.75	95.36	-48.817	-0.469	0	0	2.13	4.57	2.05	-1	0	0	-8.42	481.65	
379	55825.90	19.554	2.2	4	75.1	-56.117	-1.131	0	0	1.85	2.55	0.65	-1	0	0	-8.44	491.50	
380	55833.35	59.638	3	6.05	377.42	-58.516	-1.131	0	0	2.34	7.01	2.25	-1	0	0	-20.38	498.95	
381	55932.45	6.711	0.6	4	27.58	-48.321	-0.984	0	0	0.46	3.26	0.15	-1	0	0	-11.76	598.05	
382	56180.80	21.513	1.45	4.3	78.69	-46.372	1.158	0	0	0.96	3.8	0.8	-1	0	0	-17.89	232.00	
383	56310.70	54.499	1.65	3.95	211.65	-49.258	3.273	0	0	0.95	4.3	1.3	-1	0	0	-45.99	361.90	
384	56466.80	37.84	1.35	4.65	147.77	-47.613	0.956	0	0	0.88	3.48	0.95	-1	0	0	-34.36	518.00	
385	56710.95	25.843	2.25	2.55	77.82	-51.272	-1.397	0	0	2.06	3.67	1.25	-1	0	0	-10.02	147.75	
386	56838.15	16.107	2.1	3.25	48.35	-48.072	2.096	0	0	1.91	2.57	1.1	-1	0	0	-6.76	274.95	
387	57447.95	33.041	2.05	8.7	226.95	-50.582	0.873	0	0	1.47	6.15	1.55	-1	0	0	-18	270.35	
388	57585.90	24.491	2.55	3.35	92.31	-47.429	2.841	0	0	2.39	3.26	2.1	-1	0	0	-8.2	408.30	
389	57817.85	38.998	2.9	7.25	261.85	-50.049	-0.763	0	0	2.24	7.03	1.75	-1	0	0	-13.92	25.85	
390	58114.45	36.599	3.6	6.35	230.87	-46.344	0.359	0	0	3.18	6.51	2.5	-1	0	0	-9.2	322.45	
391	58184.25	12.108	2.2	1.1	24.16	-49.929	-0.055	0	0	1.85	2.79	1.8	-1	0	0	-5.24	392.25	
392	58364.65	45.719	1.45	4.9	204.04	-49.801	-1.241	0	0	0.93	4.65	1.1	-1	0	0	-39.3	572.65	
393	58742.15	42.207	1.85	7.3	264.85	-51.115	-2.749	0	0	1.4	6.81	1.3	-1	0	0	-24.18	335.75	
394	58770.90	34.907	4.5	6.95	266.7	-53.101	-2.427	0	0	4.17	7.54	3.4	-1	0	0	-6.7	364.50	
395	58863.70	35.441	1.85	4.4	150.28	-47.705	1.425	0	0	1.63	4.16	1.5	-1	0	0	-17.43	457.30	
396	58995.75	56.328	3.85	6.25	397.58	-50.178	-0.69	0	0	3.62	8.1	3.15	-1	0	0	-12.45	589.35	
397	59120.75	77.39	2.15	5.25	394.61	-51.079	3.613	0	0	1.08	5.81	1.75	-1	0	0	-57.08	99.95	
398	59162.10	18.175	2.2	2.95	64.66	-52.108	0.763	0	0	1.81	2.29	1.15	-1	0	0	-8.05	141.30	
399	59194.80	41.297	1.6	7.9	262.48	-52.963	-1.434	0	0	0.76	4.4	1.35	-1	0	0	-43.35	174.00	
400	59199.00	19.895	1	1.9	37.11	-69.033	-1.434	0	0	0.8	1.92	0.5	-1	0	0	-19.78	178.20	
401	59213.30	32.526	1.35	2.75	91.82	-59.169	1.499	0	0	1.16	3.1	0.9	-1	0	0	-22.49	192.50	
402	59219.15	17.477	1.45	1.85	34.86	-59.914	1.499	0	0	1.35	2.06	0.8	-1	0	0	-10.36	198.35	
403	59312.05	46.785	1.2	5.75	219.04	-50.665	-2.749	0	0	0.84	5.44	0.9	-1	0	0	-44.79	291.25	
404	59438.30	21.384	1.8	3	66.3	-47.107	-0.763	0	0	1.62	2.8	1.1	-1	0	0	-10.56	417.50	
405	59497.30	18.506	4.5	3.8	95.6	-52.881	-0.607	0	0	4.36	4.35	2.35	-1	0	0	-3.39	476.50	
406	59748.50	17.679	2.7	3.3	72.07	-50.453	0.055	0	0	2.35	4.63	2.05	-1	0	0	-6.01	113.30	
407	59940.20	26.541	2.75	5.65	142.46	-49.644	1.554	0	0	2.62	6.1	2	-1	0	0	-8.1	305.00	
408	59961.75	17.293	2.65	4.5	75.65	-47.171	1.554	0	0	2.59	2.93	1.65	-1	0	0	-5.34	326.55	
409	59969.55	57.247	2	5.5	296.52	-49.268	1.554	0	0	1.05	5.92	1.5	-1	0	0	-43.62	334.35	
410	60049.00	49.672	2.2	4.6	233.51	-49.644	-1.646	0	0	0.83	5.53	1.7	-1	0	0	-47.63	413.80	
411	60106.45	37.289	1.3	5.4	167.2	-49.957	3.227	0	0	0.63	4.17	0.8	-1	0	0	-47.7	471.25	
412	60161.50	17.091	1.8	3.8	69.59	-51.557	-0.377	0	0	1.65	3.88	1.55	-1	0	0	-8.27	526.30	
413	60240.45	14.222	0.85	2.75	32.99	-51.805	2.032	0	0	0.73	1.97	0.7	-1	0	0	-15.64	605.25	
414	60305.20	47.751	1.4	5.55	226.29	-50.941	-2.17	0	0	0.94	4.88	0.9	-1	0	0	-40.64	55.60	
415	60512.75	35.413	1.8	4.75	146.58	-50.288	0.818	0	0	1.52	3.91	1.15	-1	0	0	-18.67	263.15	
416	60557.45	41.03	1.6	4.7	164.24	-48.219	-0.018	0	0	1.2	4.02	1.15	-1	0	0	-27.36	307.85	
417	60692.00	48.67	1.35	4.4	193.73	-48.137	1.011	0	0	1.17	4.58	1	-1	0	0	-33.33	442.40	
418	60878.20	33.142	2.85	4	152.07	-47.401	2.298	0	0	2.71	4.81	2.5	-1	0	0	-9.77	14.20	
419	61294.25	31.993	1.55	2	74.17	-62.212	0.359	0	0	1.4	2.58	1.15	-1	0	0	-18.27	430.25	
420	61288.50	17.247	1.05	3	43.69	-48.918	0.598	0	0	0.93	2.15	0.7	-1	0	0	-14.88	424.50	
421	61403.95	15.408	1.55	3.3	44.5	-49.203	1.453	0	0	1.23	1.73	1	-1	0	0	-10	539.95	
422	61504.55	22.046	2.8	4.4	100.58	-48.734	1.508	0	0	2.61	4.25	2.4	-1	0	0	-6.75	26.15	
423	61547.90	55.85	2.65	4.6	252.98	-51.125	-2.436	0	0	2.19	5.24	1.8	-1	0	0	-20.43	69.50	
424	61765.30	65.053	3.8	7.25	497.51	-50.15	-1.14	0	0	1.77	8.27	3.05	-1	0	0	-29.34	286.90	
