500	Time (ms)	Amplitude	Rise (ms)	Decay (ms)	Area	Baseline	Noise	Group	Channel	10-90Rise	HalfWidth	Rise50	Peak Dir	Burst#	BurstE#	10-90Slope	Rel Time	
425	127774.50	20.074	2.9	2.05	64.66	-40.871	-1.357	0	0	2.77	0.44	0.2	-1	0	0	-5.79	516.90	
426	127961.40	13.092	0.5	2.3	22.4	-43.41	-1.587	0	0	0.38	0.26	0.15	-1	0	0	-27.8	89.40	
427	127996.60	22.407	2	2	56.69	-43.172	-3.372	0	0	1.86	3.01	1.7	-1	0	0	-9.62	124.60	
428	128103.40	16.218	2.65	2.55	40.41	-42.101	2.277	0	0	1.87	1.11	0.4	-1	0	0	-6.94	231.40	
429	128307.60	16.147	2.25	1.55	37.28	-41.76	2.047	0	0	2.14	1.23	1.1	-1	0	0	-6.03	435.60	
430	128296.60	14.735	1.7	0.3	15.35	-41.712	-1.317	0	0	1.41	0.44	0.2	-1	0	0	-8.36	424.60	
431	128722.70	18.353	2.15	3.85	65.64	-40.538	-1.055	0	0	2.06	1.96	0.15	-1	0	0	-7.11	236.30	
432	129341.80	17.401	2.2	1.95	48.77	-41.371	-0.333	0	0	2.14	2.55	1.85	-1	0	0	-6.52	241.00	
433	129952.40	22.986	1.75	2.05	52.46	-43.093	-1.841	0	0	1.34	2.53	1	-1	0	0	-13.73	237.20	
434	130646.30	22.923	2.5	2.9	84.61	-41.783	-1.635	0	0	2.29	4.38	1.95	-1	0	0	-8.01	316.65	
435	130728.80	12.902	3.1	0.2	24.81	-43.6	1.944	0	0	2.85	0.83	0.7	-1	0	0	-3.62	399.15	
436	131117.60	23.351	2.85	2.4	69.84	-42.386	-2.126	0	0	2.68	2.06	1.9	-1	0	0	-6.97	173.60	
437	131100.30	17.662	1.95	0.2	24.31	-42.371	2.864	0	0	1.85	1.72	1.65	-1	0	0	-7.62	156.25	
438	131219.50	21.526	2.85	5.3	110.31	-41.863	-0.222	0	0	1.99	3.39	0.9	-1	0	0	-8.66	275.50	
439	131393.30	46.655	2.85	4.4	214.34	-41.895	-5.546	0	0	2.16	3.69	1.85	-1	0	0	-17.29	449.25	
440	131685.60	22.185	1.65	1.95	48.27	-44.013	0.46	0	0	1.53	1.12	0.95	-1	0	0	-11.61	127.20	
441	131708.50	16.298	0.5	4.1	52.11	-45.56	3.444	0	0	0.4	2.98	0.15	-1	0	0	-32.92	150.15	
442	131851.40	24.605	1.8	3.4	89.47	-44.703	-0.302	0	0	1.62	3	0.95	-1	0	0	-12.13	293.00	
443	132389.60	20.479	1.4	4.1	71.75	-42.886	0.357	0	0	1.11	3.48	0.85	-1	0	0	-14.77	216.80	
444	132441.30	20.313	1.95	3.9	75.46	-39.919	-0.627	0	0	1.81	2.81	1.2	-1	0	0	-8.99	268.50	
445	132828.60	16.734	2.45	1.95	44.2	-43.347	0.23	0	0	1.75	1.47	0.65	-1	0	0	-7.63	41.40	
446	133257.00	48.504	2.75	5	247.71	-41.791	-0.214	0	0	2.19	5.35	1.9	-1	0	0	-17.72	469.75	
447	134578.50	28.588	3.25	4.5	132.35	-40.927	-0.373	0	0	2.4	5.22	1.4	-1	0	0	-9.52	562.50	
448	135638.90	13.425	1.45	0.9	17.47	-44.005	3.896	0	0	1.26	0.46	0.25	-1	0	0	-8.54	394.10	
449	135670.30	23.264	1.15	2.55	56.15	-42.625	1.896	0	0	0.86	2.88	0.4	-1	0	0	-21.74	425.50	
450	135597.90	12.91	1.4	0.4	14.35	-41.093	0.333	0	0	1.3	0.59	0.25	-1	0	0	-7.97	353.10	
451	135612.30	13.29	3.05	0.65	29.1	-43.68	-2.166	0	0	2.96	0.46	0.35	-1	0	0	-3.59	367.50	
452	136026.50	17.972	1.3	4.8	70.87	-41.212	0.778	0	0	1.19	2.92	0.2	-1	0	0	-12.08	167.35	
453	136281.70	34.373	1.6	4.2	138	-39.847	-1.563	0	0	1.43	4.38	1.2	-1	0	0	-19.2	422.45	
454	136467.50	18.432	0.85	3.25	47.81	-43.402	-0.151	0	0	0.71	2.27	0.2	-1	0	0	-20.7	608.30	
455	136730.30	15.814	1.35	3	42.35	-40.665	3.991	0	0	1.2	1.26	0.75	-1	0	0	-10.54	256.75	
456	136676.50	13.163	2	0.2	15.56	-42.696	1.333	0	0	1.96	0.25	0.15	-1	0	0	-5.39	202.95	
457	137251.00	23.169	1.7	3.1	56.68	-40.443	-1.277	0	0	1.13	0.77	0.65	-1	0	0	-16.37	163.05	
458	137326.70	25.613	1.75	4.15	94.95	-43.593	-1.111	0	0	1.6	3.29	1.3	-1	0	0	-12.83	238.65	
459	137370.50	17.266	1.55	2.4	43.47	-40.927	-3.11	0	0	1.44	1.93	0.85	-1	0	0	-9.62	282.50	
460	138482.00	17.075	3.35	1.25	43.52	-38.197	-0.341	0	0	2.28	1.28	0.15	-1	0	0	-5.98	165.15	
461	138573.80	20.352	1.4	2.7	53	-43.481	-1.516	0	0	1.25	1.52	0.45	-1	0	0	-13.03	256.95	
462	139087.50	22.812	2.1	2.35	62.72	-41.91	0.944	0	0	1.77	2.56	1.4	-1	0	0	-10.29	156.25	
463	139878.70	18.186	2.45	1.5	40.3	-41.196	-4.959	0	0	2.03	1.49	1.05	-1	0	0	-7.16	333.10	
464	140109.10	24.605	0.9	2.2	47.97	-44.053	-1.095	0	0	0.72	2.04	0.35	-1	0	0	-27.36	563.50	
465	140545.30	27.573	0.8	2.15	49.49	-45.029	0.016	0	0	0.7	2.47	0.45	-1	0	0	-31.38	385.30	
466	140534.00	17.067	1.05	3.2	45.96	-42.053	3.999	0	0	0.98	2.24	0.6	-1	0	0	-13.98	374.00	
467	140711.60	20.773	2.1	3.95	79.83	-43.109	2.087	0	0	1.92	3.14	1.5	-1	0	0	-8.66	551.60	
468	140865.40	14.965	1.4	2	31.65	-40.871	-0.881	0	0	1.33	1.44	0.85	-1	0	0	-9.03	91.00	
469	141676.50	22.106	1.8	3.6	76.02	-41.466	-1.555	0	0	1.66	3.34	0.95	-1	0	0	-10.65	287.75	
470	142072.20	18.313	1	0.4	15.36	-41.498	-1.809	0	0	0.88	0.97	0.7	-1	0	0	-16.62	69.00	
471	142651.50	15.012	2.85	1.75	40.89	-44.894	0.079	0	0	2.7	1.67	0.95	-1	0	0	-4.44	33.85	
472	144626.90	24.494	2.55	1.95	76.92	-41.395	1.476	0	0	2.39	3.66	1.85	-1	0	0	-8.18	166.10	
473	145122.60	13.592	3	0.15	19.62	-41.403	-0.23	0	0	2.9	0.19	0.1	-1	0	0	-3.75	47.40	
474	145307.70	16.25	1.05	1.95	25.99	-55.367	-0.262	0	0	0.78	0.56	0.15	-1	0	0	-16.67	232.45	
475	145302.30	12.433	0.7	10.75	158.32	-43.886	-0.103	0	0	0.56	10.36	0.2	-1	0	0	-17.69	227.05	
476	145542.00	19.305	2.65	2.7	67.71	-41.601	-4.11	0	0	2.38	3.78	2	-1	0	0	-6.49	466.80	
477	146826.70	22.899	1.4	2.9	60.05	-43.434	0.5	0	0	1.05	2.74	0.65	-1	0	0	-17.38	522.70	
478	147617.20	19.955	2.4	3.7	77.04	-45.187	3.467	0	0	2.28	4.16	1.45	-1	0	0	-7	84.35	
479	147996.00	24.375	2.15	1.4	52.28	-41.077	-2.499	0	0	2.05	2.83	1.6	-1	0	0	-9.5	463.15	
480	148373.80	21.304	3.7	2.4	97.02	-40.72	-3.507	0	0	3.2	4.42	2.9	-1	0	0	-5.32	226.60	
481	148291.50	19.725	2	3.5	74.03	-40.244	-0.317	0	0	1.91	2.93	1.35	-1	0	0	-8.28	144.35	
482	148175.50	21.963	1.6	3.5	70.41	-40.895	-1.928	0	0	1.2	2.62	1	-1	0	0	-14.61	28.25	
483	149263.80	14.155	1.75	0.9	22.22	-41.053	0.603	0	0	1.68	0.26	0.15	-1	0	0	-6.75	502.25	
484	149449.00	41.91	2	5.2	201.54	-42.815	-1.492	0	0	1.82	5.49	1.6	-1	0	0	-18.43	73.00	
485	149682.20	19.281	4.1	3.3	75.93	-39.348	-4.824	0	0	4	1.3	0.95	-1	0	0	-3.86	306.15	
486	150154.00	18.829	1.7	1.7	45.15	-43.41	1.143	0	0	1.61	2.5	1.15	-1	0	0	-9.34	163.65	
487	150020.70	15.647	1.65	2.9	41.77	-42.767	1.079	0	0	1.45	0.76	0.6	-1	0	0	-8.63	30.30	
488	150419.20	19.86	1.35	3.8	67.22	-41.966	-2.729	0	0	1.23	3.11	0.45	-1	0	0	-12.88	428.75	
489	150442.50	30.445	3.35	4.7	165.53	-40.688	0.04	0	0	2.82	5.22	2.6	-1	0	0	-8.65	452.05	
490	150489.80	16.163	1.75	1.45	29.59	-41.649	0.198	0	0	1.63	0.31	0.2	-1	0	0	-7.93	499.35	
491	150601.30	21.661	1.5	3.1	62.45	-39.205	0.952	0	0	1.4	3.32	0.85	-1	0	0	-12.42	610.85	
492	150883.00	23.597	2.95	4.35	107.29	-38.38	-1.357	0	0	2.77	4.83	1.95	-1	0	0	-6.81	278.15	
493	151107.00	32.405	2.05	3.9	129.32	-42.997	-2.484	0	0	1.65	4.7	1.05	-1	0	0	-15.69	502.25	
494	151080.90	15.417	1.2	0.9	15.56	-39.776	-3.19	0	0	1.1	0.21	0.15	-1	0	0	-11.26	476.10	
495	151401.30	26.16	1.65	3.25	73.52	-43.545	0.936	0	0	1.31	3.09	1.25	-1	0	0	-15.94	182.10	
496	151784.00	17.488	1.95	2.4	51.76	-43.719	-2.206	0	0	1.81	2.48	1.4	-1	0	0	-7.72	564.85	
497	151880.60	14.846	0.85	1.3	16.4	-42.863	1.746	0	0	0.13	0.64	0.15	-1	0	0	-89.89	47.00	
498	152989.30	20.313	2.65	2.45	66.95	-40.022	2.039	0	0	2.55	4.07	2.05	-1	0	0	-6.37	541.30	
499	152993.90	8.403	0.55	1.65	11.93	-57.145	1.158	0	0	0.4	0.99	0.2	-1	0	0	-16.68	545.90	
500	146525.50	14.314	1.65	1.25	26.68	-41.53	5.07	0	0	1.59	1.07	0.15	-1	0	0	-7.18	67.95	
